f_1,f_2,f_3,f_1_min,f_2_min,f_3_min
0.06328876042898267,0.3462353712431245,0.09059614034566019,0.06328876042898267,0.3462353712431245,0.09059614034566019
0.18621086870757048,0.25950230960001464,0.05443874732360155,0.18621086870757048,0.25950230960001464,0.05443874732360155
0.055981147708750206,0.2741385765700843,0.17005791043157323,0.055981147708750206,0.2741385765700843,0.17005791043157323
0.09223165355107962,0.3028790040351031,0.10505324571550374,0.09223165355107962,0.3028790040351031,0.10505324571550374
0.09946925602706208,0.2811010707403564,0.11952691308377487,0.09946925602706208,0.2811010707403564,0.11952691308377487
0.07769729804483447,0.30291658612413785,0.11955895906155581,0.07769729804483447,0.30291658612413785,0.11955895906155581
0.04166863605416365,0.2740735430301658,0.1844451131594734,0.04166863605416365,0.2740735430301658,0.1844451131594734
0.11397241424974602,0.28124975770508537,0.10510178266998323,0.11397241424974602,0.28124975770508537,0.10510178266998323
0.09945139739679199,0.28845480244953114,0.11230978997961259,0.09945139739679199,0.28845480244953114,0.11230978997961259
0.2008683146782385,0.24508399484850976,0.05424116729092983,0.2008683146782385,0.24508399484850976,0.05424116729092983
0.027261434694497436,0.36061096394652686,0.11233859855411375,0.027261434694497436,0.36061096394652686,0.11233859855411375
0.1573062849475512,0.24515415990309575,0.09767791449049276,0.1573062849475512,0.24515415990309575,0.09767791449049276
0.15730807268138222,0.2886276739948965,0.05427526519849459,0.15730807268138222,0.2886276739948965,0.05427526519849459
0.14274271129704558,0.24519667813831825,0.11221309199718324,0.14274271129704558,0.24519667813831825,0.11221309199718324
0.11398979494308209,0.33183668859423887,0.05435717889469745,0.11398979494308209,0.33183668859423887,0.05435717889469745
0.12845613104129272,0.25950734876636483,0.11220284286952886,0.12845613104129272,0.25950734876636483,0.11220284286952886
0.09941570881633856,0.3029423197578308,0.09785812121616362,0.09941570881633856,0.3029423197578308,0.09785812121616362
0.10672122701859736,0.28852041358254027,0.10508316223815338,0.10672122701859736,0.28852041358254027,0.10508316223815338
0.11404502509745214,0.30291610813907616,0.08323631986076654,0.11404502509745214,0.30291610813907616,0.08323631986076654
0.0777368081795837,0.3245726731461722,0.0978132011797319,0.0777368081795837,0.3245726731461722,0.0978132011797319
0.14277990639525862,0.3028112316134648,0.05453541031154384,0.14277990639525862,0.3028112316134648,0.05453541031154384
0.041749496271628724,0.24515112662864963,0.21330129272061157,0.041749496271628724,0.24515112662864963,0.21330129272061157
0.07061418924824849,0.33898441427434395,0.09053973707767174,0.07061418924824849,0.33898441427434395,0.09053973707767174
0.09220228527643157,0.29563545637468785,0.11227167261062032,0.09220228527643157,0.29563545637468785,0.11227167261062032
0.0417815261503198,0.36068193517037817,0.09778050844400366,0.0417815261503198,0.36068193517037817,0.09778050844400366
0.09969130658815255,0.3315347453694374,0.0689016531398847,0.09969130658815255,0.3315347453694374,0.0689016531398847
0.1065306568367386,0.28131891516277163,0.11235596182698145,0.1065306568367386,0.28131891516277163,0.11235596182698145
0.07051584539837695,0.3462275034213196,0.0833898363390273,0.07051584539837695,0.3462275034213196,0.0833898363390273
0.1355669721251118,0.2811515152604526,0.08337565981247315,0.1355669721251118,0.2811515152604526,0.08337565981247315
0.07071712604715193,0.29565490421775387,0.13388509551918087,0.07071712604715193,0.29565490421775387,0.13388509551918087
0.09942446335543681,0.3462940253314597,0.05443551931128004,0.09942446335543681,0.3462940253314597,0.05443551931128004
0.056108179169655006,0.33896862652092896,0.10507868793898828,0.056108179169655006,0.33896862652092896,0.10507868793898828
0.06332830946695318,0.3389889456883557,0.09777704597261976,0.06332830946695318,0.3389889456883557,0.09777704597261976
0.05599581307695448,0.2885519908276287,0.15561998662844007,0.05599581307695448,0.2885519908276287,0.15561998662844007
0.04179342960288871,0.3893223549591219,0.06905497599137568,0.04179342960288871,0.3893223549591219,0.06905497599137568
0.12106511541038045,0.28113316062436233,0.09791259859482355,0.12106511541038045,0.28113316062436233,0.09791259859482355
0.0778065144352211,0.2956640478602522,0.12674503270984183,0.0778065144352211,0.2956640478602522,0.12674503270984183
0.06327815771223284,0.2741004487662469,0.16281173832797025,0.06327815771223284,0.2741004487662469,0.16281173832797025
0.12834056669288066,0.2885021800849227,0.08336172482713315,0.12834056669288066,0.2885021800849227,0.08336172482713315
0.08520656483254743,0.36061703052313815,0.05433475401757258,0.08520656483254743,0.36061703052313815,0.05433475401757258
0.09949897578177636,0.2956830186566582,0.10503035695070488,0.09949897578177636,0.2956830186566582,0.10503035695070488
0.056326141230912584,0.389357925808046,0.05452109011555056,0.056326141230912584,0.389357925808046,0.05452109011555056
0.08501450501684361,0.30287779549083926,0.11230569649337838,0.08501450501684361,0.30287779549083926,0.11230569649337838
0.18597434745826194,0.24513905771707897,0.06904981955448022,0.18597434745826194,0.24513905771707897,0.06904981955448022
0.02719342174240841,0.3173828048669007,0.15564133165533886,0.02719342174240841,0.3173828048669007,0.15564133165533886
0.05602900377323707,0.31013349955792874,0.1339240446415339,0.05602900377323707,0.31013349955792874,0.1339240446415339
