f_1,f_2,f_3,f_1_min,f_2_min,f_3_min
0.17586355581820642,0.6789353542651517,0.7285002941622604,0.17586355581820642,0.6789353542651517,0.7285002941622604
0.32946753706305404,0.7171374120378868,0.6360674728333304,0.32946753706305404,0.7171374120378868,0.6360674728333304
0.28300887116197515,0.7102367552980439,0.6666037678095196,0.28300887116197515,0.7102367552980439,0.6666037678095196
0.21891959826917964,0.7674017479526929,0.631281764135914,0.21891959826917964,0.7674017479526929,0.631281764135914
0.21086126707559735,0.7806077719217019,0.6057182734742775,0.21086126707559735,0.7806077719217019,0.6057182734742775
0.1799545779199862,0.7957848305834321,0.5983520193947292,0.1799545779199862,0.7957848305834321,0.5983520193947292
0.2294347286692249,0.7776688182078167,0.6119000585599326,0.2294347286692249,0.7776688182078167,0.6119000585599326
0.22783317145467621,0.755878090380089,0.6309408130935916,0.22783317145467621,0.755878090380089,0.6309408130935916
0.1134745239249818,0.8149258317499822,0.5964588366475472,0.1134745239249818,0.8149258317499822,0.5964588366475472
0.21538232887663533,0.7296711707584752,0.6696083005072471,0.21538232887663533,0.7296711707584752,0.6696083005072471
0.23155615677478725,0.7539733073706674,0.6365690034299023,0.23155615677478725,0.7539733073706674,0.6365690034299023
0.1520839538207979,0.7465660810834058,0.6705178912357582,0.1520839538207979,0.7465660810834058,0.6705178912357582
0.21516849289127274,0.7580082678735921,0.6381363363122816,0.21516849289127274,0.7580082678735921,0.6381363363122816
0.2670135742668595,0.7449605988648846,0.6363752006782141,0.2670135742668595,0.7449605988648846,0.6363752006782141
0.16422389864617215,0.7834125176908223,0.6218626782527945,0.16422389864617215,0.7834125176908223,0.6218626782527945
0.17663079826973527,0.7251768645264401,0.6866153666666327,0.17663079826973527,0.7251768645264401,0.6866153666666327
0.25204971376440216,0.7481403072843602,0.6362134716571627,0.25204971376440216,0.7481403072843602,0.6362134716571627
0.11238105980656032,0.7839023687221235,0.6321822015230626,0.11238105980656032,0.7839023687221235,0.6321822015230626
0.17323879713020784,0.7165323422551279,0.6962321631473417,0.17323879713020784,0.7165323422551279,0.6962321631473417
0.1505605428025633,0.7553404527770995,0.6587120605362031,0.1505605428025633,0.7553404527770995,0.6587120605362031
0.16005931780986282,0.7642443525099746,0.6458441604965047,0.16005931780986282,0.7642443525099746,0.6458441604965047
0.17056791748642863,0.8280862102236446,0.5621329384764605,0.17056791748642863,0.8280862102236446,0.5621329384764605
0.1333047477376727,0.7726252331747936,0.6392951717144699,0.1333047477376727,0.7726252331747936,0.6392951717144699
0.23690893651872652,0.7193055203258759,0.6732583127903601,0.23690893651872652,0.7193055203258759,0.6732583127903601
0.19560916225586575,0.7044987680494826,0.7005945770546141,0.19560916225586575,0.7044987680494826,0.7005945770546141
0.1730328567164409,0.6999619782779547,0.7154718016285647,0.1730328567164409,0.6999619782779547,0.7154718016285647
0.18194370100069607,0.7725480700182382,0.6334893816015071,0.18194370100069607,0.7725480700182382,0.6334893816015071
0.26813204859427014,0.7550657138742538,0.6220465759722613,0.26813204859427014,0.7550657138742538,0.6220465759722613
0.28125732535893305,0.7302862390138656,0.6468581799831511,0.28125732535893305,0.7302862390138656,0.6468581799831511
0.23434443375160643,0.7718046494192171,0.6143077928555325,0.23434443375160643,0.7718046494192171,0.6143077928555325
0.20338684979845056,0.7466636124800672,0.6575082069557925,0.20338684979845056,0.7466636124800672,0.6575082069557925
0.13434161312317314,0.701441445431172,0.7208342354487585,0.13434161312317314,0.701441445431172,0.7208342354487585
0.1943227248548698,0.7847548341817422,0.6129006025121675,0.1943227248548698,0.7847548341817422,0.6129006025121675
0.15206079253113566,0.7785551118287315,0.63085293874866,0.15206079253113566,0.7785551118287315,0.63085293874866
0.18898638413658103,0.7581957814561965,0.6458400881205595,0.18898638413658103,0.7581957814561965,0.6458400881205595
0.18919178310008833,0.7210848463954538,0.6890442154827318,0.18919178310008833,0.7210848463954538,0.6890442154827318
0.11229125949100711,0.7320855420682517,0.6928587458812088,0.11229125949100711,0.7320855420682517,0.6928587458812088
0.148558366716148,0.7223721896612885,0.697932654338619,0.148558366716148,0.7223721896612885,0.697932654338619
0.13288980716860188,0.8072083607873697,0.603923853151312,0.13288980716860188,0.8072083607873697,0.603923853151312
0.15209769229028205,0.7713057624415322,0.6408985292776646,0.15209769229028205,0.7713057624415322,0.6408985292776646
0.1762478634155249,0.7804149643514892,0.6169923683948291,0.1762478634155249,0.7804149643514892,0.6169923683948291
0.20040708654100753,0.759657620284341,0.6361173806492137,0.20040708654100753,0.759657620284341,0.6361173806492137
0.21661998003842647,0.7106649153905505,0.6891948680601532,0.21661998003842647,0.7106649153905505,0.6891948680601532
0.2801362647266784,0.7482212405993618,0.6292944303137779,0.2801362647266784,0.7482212405993618,0.6292944303137779
