f_1,f_2,f_3,f_4,f_5,f_1_min,f_2_min,f_3_min,f_4_min,f_5_min
0.03374393577396831,1.3835938577029128,0.087465324222593,0.11619974602344849,0.03267530966912931,0.03374393577396831,1.3835938577029128,0.087465324222593,0.11619974602344849,0.03267530966912931
0.06206986476884813,1.4841358549336425,0.03374970887671618,0.15259456880080025,0.031866830581875734,0.06206986476884813,1.4841358549336425,0.03374970887671618,0.15259456880080025,0.031866830581875734
0.07961647215270974,1.7868703454306725,0.07428609473366592,0.0033591781203668875,0.29030616286215566,0.07961647215270974,1.7868703454306725,0.07428609473366592,0.0033591781203668875,0.29030616286215566
0.1519985275217792,1.4661124253795925,0.06369424340275619,0.0345261947884609,0.0666892609252819,0.1519985275217792,1.4661124253795925,0.06369424340275619,0.0345261947884609,0.0666892609252819
0.03160012990184077,1.3896425273947428,0.14891166813291956,0.08954745469614225,0.03151084796031615,0.03160012990184077,1.3896425273947428,0.14891166813291956,0.08954745469614225,0.03151084796031615
0.12736349065075986,1.5052970631445615,0.03716708547894761,0.123872473718305,0.033292272451555235,0.12736349065075986,1.5052970631445615,0.03716708547894761,0.123872473718305,0.033292272451555235
0.0005851171594591322,1.1905821780662864,0.00027982530888885935,0.143766415731788,0.09358384020904022,0.0005851171594591322,1.1905821780662864,0.00027982530888885935,0.143766415731788,0.09358384020904022
0.08357931874132334,1.0878730347565968,0.0852256015980848,0.04472881289040465,0.0,0.08357931874132334,1.0878730347565968,0.0852256015980848,0.04472881289040465,0.0
0.05521296898852009,1.2972167576660962,0.02867535360701349,0.05719271085641679,0.10819661275554895,0.05521296898852009,1.2972167576660962,0.02867535360701349,0.05719271085641679,0.10819661275554895
0.0024561306226357047,1.317325778919771,0.15505642898910968,0.0,0.10738575395328265,0.0024561306226357047,1.317325778919771,0.15505642898910968,0.0,0.10738575395328265
0.20326624868025925,1.2762588084046484,0.004917465512754402,0.09872351122121936,0.006301964466824617,0.20326624868025925,1.2762588084046484,0.004917465512754402,0.09872351122121936,0.006301964466824617
0.030350624831049205,1.2639047414801419,0.05698860879508241,0.10618403257009268,0.07825912058132722,0.030350624831049205,1.2639047414801419,0.05698860879508241,0.10618403257009268,0.07825912058132722
0.08386105153718158,1.3379377448413374,0.03611425612344731,0.0789822858335184,0.08484551420451256,0.08386105153718158,1.3379377448413374,0.03611425612344731,0.0789822858335184,0.08484551420451256
0.000544736731518409,1.6574009381860315,0.20027513118565204,0.0,0.19830094771336484,0.000544736731518409,1.6574009381860315,0.20027513118565204,0.0,0.19830094771336484
8.004071032193487e-17,1.3071639982672933,0.04859774615241752,0.05046447949802152,0.1019038240181538,8.004071032193487e-17,1.3071639982672933,0.04859774615241752,0.05046447949802152,0.1019038240181538
0.08170791527273633,1.2557683990646769,0.05538786644786087,0.051506392117671926,0.08056711149017669,0.08170791527273633,1.2557683990646769,0.05538786644786087,0.051506392117671926,0.08056711149017669
0.00013037251381804496,1.3989792697997412,0.05215853040319208,0.055561533496707456,0.052835753840958066,0.00013037251381804496,1.3989792697997412,0.05215853040319208,0.055561533496707456,0.052835753840958066
0.058001081609997715,1.3868470472989711,0.032931411016484384,0.14251317638360153,0.061889213791736744,0.058001081609997715,1.3868470472989711,0.032931411016484384,0.14251317638360153,0.061889213791736744
0.058292296925089,1.2133588777180397,0.05487841278163553,0.10183428239110845,0.0525509302691618,0.058292296925089,1.2133588777180397,0.05487841278163553,0.10183428239110845,0.0525509302691618
0.029046936958283896,1.2859360557164659,0.10624545086082535,0.032426180448076575,0.08290996769774739,0.029046936958283896,1.2859360557164659,0.10624545086082535,0.032426180448076575,0.08290996769774739
0.00032261489083820234,1.4893702978598067,0.17084121624727072,0.0,0.05788315592854368,0.00032261489083820234,1.4893702978598067,0.17084121624727072,0.0,0.05788315592854368
0.03161662442027858,1.295762378372092,0.029581869781399744,0.030048698858030496,0.15543138310770654,0.03161662442027858,1.295762378372092,0.029581869781399744,0.030048698858030496,0.15543138310770654
0.0030561561527540884,1.1629046305734136,0.0027139046626825664,0.09488670234711777,0.09328671707416787,0.0030561561527540884,1.1629046305734136,0.0027139046626825664,0.09488670234711777,0.09328671707416787
0.05143274382981058,1.3172291027335201,0.053511365355799104,0.05387203257978517,0.10488717555552983,0.05143274382981058,1.3172291027335201,0.053511365355799104,0.05387203257978517,0.10488717555552983
0.051523876314112524,1.2490585419622302,0.050576124059959766,0.05138950333660082,0.15353273759633274,0.051523876314112524,1.2490585419622302,0.050576124059959766,0.05138950333660082,0.15353273759633274
2.0830661910860584e-6,1.171006867842025,0.0009304677095469229,0.04868542252901995,0.1874851794261937,2.0830661910860584e-6,1.171006867842025,0.0009304677095469229,0.04868542252901995,0.1874851794261937
0.09498070348442296,1.2585071078568875,5.6376427634682816e-6,0.048966737216670844,0.00019216208093586248,0.09498070348442296,1.2585071078568875,5.6376427634682816e-6,0.048966737216670844,0.00019216208093586248
0.10830774931620313,1.2711911593416163,0.05361687963825302,0.15887576090918956,0.001609918540173906,0.10830774931620313,1.2711911593416163,0.05361687963825302,0.15887576090918956,0.001609918540173906
0.09966202827146928,2.4109439068221246,0.5033830105600041,0.003517271896063296,0.0045777114368168274,0.09966202827146928,2.4109439068221246,0.5033830105600041,0.003517271896063296,0.0045777114368168274
0.002702648358916417,1.2895746020541317,0.20498077144564655,0.000012763911676941747,0.04964515158596394,0.002702648358916417,1.2895746020541317,0.20498077144564655,0.000012763911676941747,0.04964515158596394
0.17541046603397947,1.1847790033421917,0.025456201049545053,0.028567717302319783,0.02728420138063586,0.17541046603397947,1.1847790033421917,0.025456201049545053,0.028567717302319783,0.02728420138063586
0.03749688335772327,1.1100990477782904,0.001294345255504747,0.0018046714140540281,0.000376583090121737,0.03749688335772327,1.1100990477782904,0.001294345255504747,0.0018046714140540281,0.000376583090121737
0.09511973562072756,1.4942839726909394,0.09117427505778687,0.034077212732615624,0.0942910229838992,0.09511973562072756,1.4942839726909394,0.09117427505778687,0.034077212732615624,0.0942910229838992
8.791808920308301e-17,1.4358113582511303,0.1104843590857288,0.057085647074627585,0.05982870068725886,8.791808920308301e-17,1.4358113582511303,0.1104843590857288,0.057085647074627585,0.05982870068725886
0.052058055762646424,1.2840976029010946,0.0037433913673408595,0.20282503836125196,0.053114193946871606,0.052058055762646424,1.2840976029010946,0.0037433913673408595,0.20282503836125196,0.053114193946871606
0.0009080738233190806,1.2083072928007341,0.19475390302193415,0.04775597456439022,0.00009814850104272095,0.0009080738233190806,1.2083072928007341,0.19475390302193415,0.04775597456439022,0.00009814850104272095
0.09796429276123544,1.1916505802657158,0.026732062761226416,0.050636441904491125,0.02741752084052293,0.09796429276123544,1.1916505802657158,0.026732062761226416,0.050636441904491125,0.02741752084052293
0.054100372901847944,1.2785131890018981,0.07841016176834928,0.02926603795642755,0.11009467341918959,0.054100372901847944,1.2785131890018981,0.07841016176834928,0.02926603795642755,0.11009467341918959
0.05144629941102537,1.193392975891818,0.09920728755853765,0.00046423838375994153,0.1400102470716027,0.05144629941102537,1.193392975891818,0.09920728755853765,0.00046423838375994153,0.1400102470716027
0.0574354203642979,1.3381474684561594,0.032686799062332295,0.0804141566604023,0.031875686015694515,0.0574354203642979,1.3381474684561594,0.032686799062332295,0.0804141566604023,0.031875686015694515
0.10569827425983937,1.3834928718549462,0.0523889598255456,0.0,0.0,0.10569827425983937,1.3834928718549462,0.0523889598255456,0.0,0.0
0.09086432434934624,1.1859903502185194,0.0,0.047672819531140706,0.04805278365342372,0.09086432434934624,1.1859903502185194,0.0,0.047672819531140706,0.04805278365342372
0.09758838770738222,1.2667928510426674,0.0523828429392081,0.00010376220811667061,0.10120893564502033,0.09758838770738222,1.2667928510426674,0.0523828429392081,0.00010376220811667061,0.10120893564502033
0.027061274401013417,1.2120688147735696,0.029218262283717385,0.12651252523165396,0.051101592039639245,0.027061274401013417,1.2120688147735696,0.029218262283717385,0.12651252523165396,0.051101592039639245
0.04552777692983298,1.261430152764649,0.000041643323991096966,0.0006031642176506845,0.0915052920974244,0.04552777692983298,1.261430152764649,0.000041643323991096966,0.0006031642176506845,0.0915052920974244
0.11552556078153783,1.392131118321158,0.08653672422458501,0.03427765741969502,0.03297558249983498,0.11552556078153783,1.392131118321158,0.08653672422458501,0.03427765741969502,0.03297558249983498
0.14876695662748435,1.3528490057710145,0.0005447028288652147,0.1581697958130471,0.0,0.14876695662748435,1.3528490057710145,0.0005447028288652147,0.1581697958130471,0.0
0.13000927824948502,1.117736079602131,0.08861000174352478,0.0032694427362826126,0.0,0.13000927824948502,1.117736079602131,0.08861000174352478,0.0032694427362826126,0.0
0.1748411143709116,1.1967380109154928,0.00008424492306858994,0.0011751821129105608,0.10058890227200497,0.1748411143709116,1.1967380109154928,0.00008424492306858994,0.0011751821129105608,0.10058890227200497
0.041908834981190315,1.1402242200255812,0.00011023077995966979,0.0008825860421182205,0.04147185306384104,0.041908834981190315,1.1402242200255812,0.00011023077995966979,0.0008825860421182205,0.04147185306384104
0.0005893240154130441,1.2199791606446768,0.09810566804348386,0.08955777017458809,0.0025334827518134653,0.0005893240154130441,1.2199791606446768,0.09810566804348386,0.08955777017458809,0.0025334827518134653
0.07534737427627985,1.192928557238923,0.027743622978353207,0.07394168307954914,0.051996973353584115,0.07534737427627985,1.192928557238923,0.027743622978353207,0.07394168307954914,0.051996973353584115
0.08917503650614222,1.1884081380077745,0.0,0.0015329688807517994,0.043537577413130184,0.08917503650614222,1.1884081380077745,0.0,0.0015329688807517994,0.043537577413130184
0.10860048683583398,1.3016284573986086,0.1573823305284885,0.0024749491106637847,0.05068344000008584,0.10860048683583398,1.3016284573986086,0.1573823305284885,0.0024749491106637847,0.05068344000008584
0.0013667441370707962,1.1674687173923162,0.04478585259481712,0.045035918443131526,0.0015214554520825117,0.0013667441370707962,1.1674687173923162,0.04478585259481712,0.045035918443131526,0.0015214554520825117
0.14442536023993305,1.151583334823525,0.05072031360939818,0.025656131862583115,0.026961974574172112,0.14442536023993305,1.151583334823525,0.05072031360939818,0.025656131862583115,0.026961974574172112
0.0032194226522528338,1.273577838957833,0.00200144376523246,0.0005488953192586483,0.3095051388771708,0.0032194226522528338,1.273577838957833,0.00200144376523246,0.0005488953192586483,0.3095051388771708
0.09590679243978387,1.2945373389580217,0.000910449117982533,0.0004277778971331609,0.0019446789638319429,0.09590679243978387,1.2945373389580217,0.000910449117982533,0.0004277778971331609,0.0019446789638319429
0.11948194387016149,1.4239371524183038,0.0586593656989559,0.0010704077097317707,0.17373885204372927,0.11948194387016149,1.4239371524183038,0.0586593656989559,0.0010704077097317707,0.17373885204372927
6.705878934435789e-17,1.095153139518216,0.00002387327194302684,0.003914736062281704,0.16993511321416707,6.705878934435789e-17,1.095153139518216,0.00002387327194302684,0.003914736062281704,0.16993511321416707
0.05229996996547716,1.2659237930543896,0.050260558914276714,0.00023711442346501332,0.1535796253855046,0.05229996996547716,1.2659237930543896,0.050260558914276714,0.00023711442346501332,0.1535796253855046
0.0008237517211042398,1.1064891106879247,0.08444005190762822,0.043274709653455666,0.00008893765310267469,0.0008237517211042398,1.1064891106879247,0.08444005190762822,0.043274709653455666,0.00008893765310267469
7.277200621202017e-17,1.1884570516607218,0.04515565375060125,0.0011626068561003348,0.08678593029162697,7.277200621202017e-17,1.1884570516607218,0.04515565375060125,0.0011626068561003348,0.08678593029162697
0.10273450409258693,1.209508480416055,0.08046972398372021,0.04980464821649135,0.02602251948703895,0.10273450409258693,1.209508480416055,0.08046972398372021,0.04980464821649135,0.02602251948703895
8.179457943820751e-17,1.3358068545993194,0.15714334404568228,0.10438591110185198,1.8356133537104937e-6,8.179457943820751e-17,1.3358068545993194,0.15714334404568228,0.10438591110185198,1.8356133537104937e-6
0.1435440845902886,1.3966098634481507,0.0608889459697849,0.034951561144633714,0.03219363768261991,0.1435440845902886,1.3966098634481507,0.0608889459697849,0.034951561144633714,0.03219363768261991
