f_1,f_2,f_3,f_1_min,f_2_min,f_3_min
0.07092364844268956,0.26055567499927923,0.17063033565771177,0.07092364844268956,0.26055567499927923,0.17063033565771177
0.0,0.0,0.501954129710402,0.0,0.0,0.501954129710402
0.09974427320694558,0.3185455282515225,0.08366649507398902,0.09974427320694558,0.3185455282515225,0.08366649507398902
0.027193165212138763,0.419939371181789,0.05500446327920244,0.027193165212138763,0.419939371181789,0.05500446327920244
0.07805232418509357,0.3112702287029291,0.11260420925652134,0.07805232418509357,0.3112702287029291,0.11260420925652134
0.08503900993857742,0.24590234646640322,0.17144014507890284,0.08503900993857742,0.24590234646640322,0.17144014507890284
0.02723629940539665,0.2898361077449696,0.18482878940235647,0.02723629940539665,0.2898361077449696,0.18482878940235647
0.056457336453271355,0.2827792791431663,0.16361408809328976,0.056457336453271355,0.2827792791431663,0.16361408809328976
0.07786481965162262,0.30383306106163344,0.12009897634935204,0.07786481965162262,0.30383306106163344,0.12009897634935204
0.06339327318075165,0.3116934382943406,0.12727237022493965,0.06339327318075165,0.3116934382943406,0.12727237022493965
0.10720492220621922,0.27551966421985435,0.11927949914812958,0.10720492220621922,0.27551966421985435,0.11927949914812958
0.02750852937058609,0.31872176208015374,0.15580266679997962,0.02750852937058609,0.31872176208015374,0.15580266679997962
0.11421285542945826,0.3189832877645399,0.06878880561496593,0.11421285542945826,0.3189832877645399,0.06878880561496593
0.10701426814421641,0.2967119828328308,0.09818429107906881,0.10701426814421641,0.2967119828328308,0.09818429107906881
0.05574953652566484,0.37665677227116595,0.06911619324924993,0.05574953652566484,0.37665677227116595,0.06911619324924993
0.08536477130270355,0.29638476482293485,0.12006013372135878,0.08536477130270355,0.29638476482293485,0.12006013372135878
0.1432452529376882,0.28955741599616414,0.06933697761914867,0.1432452529376882,0.28955741599616414,0.06933697761914867
0.15749779743131714,0.28980433522374976,0.05463665761974671,0.15749779743131714,0.28980433522374976,0.05463665761974671
0.07825284316965432,0.31849084937758715,0.10533903863116849,0.07825284316965432,0.31849084937758715,0.10533903863116849
0.15792701418064362,0.2752754263693747,0.06863254607707343,0.15792701418064362,0.2752754263693747,0.06863254607707343
0.07097852915385693,0.33308122805180895,0.09815795942027486,0.07097852915385693,0.33308122805180895,0.09815795942027486
0.1431705081884985,0.26086406984686683,0.09827806522046535,0.1431705081884985,0.26086406984686683,0.09827806522046535
0.08529548977463339,0.3470370247147349,0.0691040238220485,0.08529548977463339,0.3470370247147349,0.0691040238220485
0.1070072133897805,0.30420467791430966,0.09084065351908213,0.1070072133897805,0.30420467791430966,0.09084065351908213
0.071118320295054,0.27584317415489235,0.15510968107562903,0.071118320295054,0.27584317415489235,0.15510968107562903
0.1217843980152709,0.275660598587722,0.10473483201461709,0.1217843980152709,0.275660598587722,0.10473483201461709
0.027212246630299926,0.36182464349234633,0.11321590691262744,0.027212246630299926,0.36182464349234633,0.11321590691262744
0.10741941954169922,0.2822744589381169,0.11256827025242994,0.10741941954169922,0.2822744589381169,0.11256827025242994
0.0277499766764042,0.26150595895329865,0.21477477166898273,0.0277499766764042,0.26150595895329865,0.21477477166898273
0.09255341168807169,0.30392625537854656,0.1052799262934218,0.09255341168807169,0.30392625537854656,0.1052799262934218
0.1577879802933996,0.2467803649421903,0.09766646496304149,0.1577879802933996,0.2467803649421903,0.09766646496304149
0.0,0.501946186202062,0.0,0.0,0.501946186202062,0.0
0.07042923926467672,0.2972206908809866,0.13453009725862264,0.07042923926467672,0.2972206908809866,0.13453009725862264
0.05648920712578065,0.3116212913450815,0.13438930821701017,0.05648920712578065,0.3116212913450815,0.13438930821701017
0.09984089545909784,0.28945167234387065,0.11218898432214695,0.09984089545909784,0.28945167234387065,0.11218898432214695
0.05627983219394646,0.35447061727690055,0.09094058304983167,0.05627983219394646,0.35447061727690055,0.09094058304983167
0.07039236676931677,0.3409027107498663,0.0909425123225418,0.07039236676931677,0.3409027107498663,0.0909425123225418
0.14358358292646745,0.24608914325802725,0.1124952293938081,0.14358358292646745,0.24608914325802725,0.1124952293938081
0.07801710926855411,0.28959884954443355,0.13443728720111223,0.07801710926855411,0.28959884954443355,0.13443728720111223
0.11409454556453409,0.2897612095231284,0.09817828927181546,0.11409454556453409,0.2897612095231284,0.09817828927181546
0.056390685193955487,0.3184477255992815,0.12719377674838592,0.056390685193955487,0.3184477255992815,0.12719377674838592
0.07762050749065971,0.2751822093884682,0.14870148466401759,0.07762050749065971,0.2751822093884682,0.14870148466401759
0.08501123337081327,0.3185681558227837,0.09801387596314375,0.08501123337081327,0.3185681558227837,0.09801387596314375
0.12881567175621328,0.2818097992296811,0.09113145757345444,0.12881567175621328,0.2818097992296811,0.09113145757345444
0.12863102445751554,0.28963031138306844,0.08355803421509386,0.12863102445751554,0.28963031138306844,0.08355803421509386
0.12910134378641594,0.3040670254713436,0.06900299193624373,0.12910134378641594,0.3040670254713436,0.06900299193624373
0.10023987782907695,0.27531195700448235,0.12726552424589518,0.10023987782907695,0.27531195700448235,0.12726552424589518
0.07066711463932517,0.34787626535242205,0.08359475592128514,0.07066711463932517,0.34787626535242205,0.08359475592128514
0.06334409229642844,0.341002795040046,0.09792309880196233,0.06334409229642844,0.341002795040046,0.09792309880196233
0.055908934662364955,0.36184843545794904,0.08381477141681772,0.055908934662364955,0.36184843545794904,0.08381477141681772
0.06341339595801833,0.3039615637653363,0.13459312417241018,0.06341339595801833,0.3039615637653363,0.13459312417241018
0.10000714912138563,0.24608633308658165,0.15590940737715034,0.10000714912138563,0.24608633308658165,0.15590940737715034
0.14286223905161932,0.3044034086786156,0.05462660016032092,0.14286223905161932,0.3044034086786156,0.05462660016032092
0.0562541382637479,0.2896198601331122,0.1565850244498191,0.0562541382637479,0.2896198601331122,0.1565850244498191
0.12849891922570236,0.24621585982444189,0.12711833462835123,0.12849891922570236,0.24621585982444189,0.12711833462835123
0.07074716131761999,0.3041598062621173,0.12728894502277216,0.07074716131761999,0.3041598062621173,0.12728894502277216
0.06990483016140671,0.2827505851671764,0.14921519703256034,0.06990483016140671,0.2827505851671764,0.14921519703256034
0.042192521091675046,0.29022983799222507,0.16901451197596767,0.042192521091675046,0.29022983799222507,0.16901451197596767
0.07075787903995974,0.3257146896826864,0.1053612191190191,0.07075787903995974,0.3257146896826864,0.1053612191190191
0.12140429345852555,0.2968691840237684,0.08377995373823391,0.12140429345852555,0.2968691840237684,0.08377995373823391
0.08551686487117093,0.3619896634061927,0.054551695712723156,0.08551686487117093,0.3619896634061927,0.054551695712723156
0.04157721265468121,0.36229931992833764,0.0975641576521805,0.04157721265468121,0.36229931992833764,0.0975641576521805
0.056600034770690456,0.27546339568047146,0.17011856991305288,0.056600034770690456,0.27546339568047146,0.17011856991305288
0.08539706058998459,0.28976664056276286,0.12713896100944275,0.08539706058998459,0.28976664056276286,0.12713896100944275
0.07097238519399786,0.3114255018378389,0.12000970803867148,0.07097238519399786,0.3114255018378389,0.12000970803867148
0.05627993816299826,0.32611061460057333,0.12003539103440738,0.05627993816299826,0.32611061460057333,0.12003539103440738
0.502016560012752,0.0,0.0,0.502016560012752,0.0,0.0
0.1714197296375804,0.27552664047423514,0.055603144654066065,0.1714197296375804,0.27552664047423514,0.055603144654066065
0.027727356293369206,0.24587106264914763,0.22852614408245756,0.027727356293369206,0.24587106264914763,0.22852614408245756
0.11422527243569564,0.3334545036923342,0.054367501693107965,0.11422527243569564,0.3334545036923342,0.054367501693107965
0.13638266718119446,0.2755710849426534,0.09044953568473543,0.13638266718119446,0.2755710849426534,0.09044953568473543
0.027373984019618578,0.3910446968272291,0.08374381116878608,0.027373984019618578,0.3910446968272291,0.08374381116878608
0.026893529516034805,0.37697388524540737,0.0979386849606926,0.026893529516034805,0.37697388524540737,0.0979386849606926
0.06381329859513099,0.2898381057161238,0.14873705761049924,0.06381329859513099,0.2898381057161238,0.14873705761049924
0.056670888534357075,0.2965171680078973,0.14855796570692842,0.056670888534357075,0.2965171680078973,0.14855796570692842
0.09242375394116913,0.31129268294990803,0.09813972389550696,0.09242375394116913,0.31129268294990803,0.09813972389550696
0.11459621400334953,0.2603181992869129,0.12721117416565209,0.11459621400334953,0.2603181992869129,0.12721117416565209
0.06356572727703055,0.3475881756995244,0.09093583220074702,0.06356572727703055,0.3475881756995244,0.09093583220074702
0.026302925698470557,0.30520217366691493,0.1704774307813747,0.026302925698470557,0.30520217366691493,0.1704774307813747
0.09966398780870996,0.2605711315429617,0.14189424771828682,0.09966398780870996,0.2605711315429617,0.14189424771828682
0.08549974088652346,0.27522747932615277,0.14172631694099208,0.08549974088652346,0.27522747932615277,0.14172631694099208
0.0854257172054198,0.3039247309041387,0.11258834626397644,0.0854257172054198,0.3039247309041387,0.11258834626397644
0.04256027576425331,0.2603190730452579,0.19941594829860124,0.04256027576425331,0.2603190730452579,0.19941594829860124
0.09993575719179981,0.33297071910642273,0.0692123741659275,0.09993575719179981,0.33297071910642273,0.0692123741659275
0.05615761801997974,0.3915342591933347,0.05480898368527667,0.05615761801997974,0.3915342591933347,0.05480898368527667
0.07083233054396805,0.28889222161147754,0.1410834248122416,0.07083233054396805,0.28889222161147754,0.1410834248122416
0.04177509291378522,0.3768334053298788,0.08376258614125826,0.04177509291378522,0.3768334053298788,0.08376258614125826
