f_1,f_2,f_3,f_4,f_5,f_1_min,f_2_min,f_3_min,f_4_min,f_5_min,iopis_guess,iopis_stom
0.3059616320868686,0.3021050259338016,0.4355142808505709,0.6184563608928306,0.5093672484447874,0.3059616320868686,0.3021050259338016,0.4355142808505709,0.6184563608928306,0.5093672484447874,-0.9785291654826359,1.0219877743125403
0.3055425100007708,0.30203480128831256,0.4348744327558721,0.6186180416657948,0.509162125291548,0.3055425100007708,0.30203480128831256,0.4348744327558721,0.6186180416657948,0.509162125291548,-0.9789382715226691,1.0217502108972958
0.3050864214166635,0.305084948330793,0.4314585180931776,0.6101759827690051,0.5053521283194153,0.3050864214166635,0.305084948330793,0.4314585180931776,0.6101759827690051,0.5053521283194153,-0.9865370894304797,1.0320684178057455
0.30555853594778737,0.3019312753583385,0.43498716209148414,0.6189078482475365,0.5092972091505452,0.30555853594778737,0.3019312753583385,0.43498716209148414,0.6189078482475365,0.5092972091505452,-0.9786688546425468,1.0214507441194014
0.3057395233456209,0.3021840754686234,0.4353614230679894,0.6183889665632382,0.5095243830305329,0.3057395233456209,0.3021840754686234,0.4353614230679894,0.6183889665632382,0.5095243830305329,-0.9782157715805386,1.022255187385236
0.3059165500303545,0.3022780915433335,0.43530923791497766,0.6179945559737521,0.5091579962230588,0.3059165500303545,0.3022780915433335,0.43530923791497766,0.6179945559737521,0.5091579962230588,-0.9789465069459314,1.0225732302260435
0.3058305937851454,0.30236273446796147,0.4350603389247948,0.6177250063140145,0.5089724637718979,0.3058305937851454,0.30236273446796147,0.4350603389247948,0.6177250063140145,0.5089724637718979,-0.9793165405462261,1.0228595642323168
0.30547445125130296,0.3033638280668399,0.43376470097028785,0.6150172333509757,0.5078391600974946,0.30547445125130296,0.3033638280668399,0.43376470097028785,0.6150172333509757,0.5078391600974946,-0.9815768502962476,1.026246118568504
0.30631371415048675,0.3004641699592457,0.43785509475222983,0.6233001779747911,0.5118279627539039,0.30631371415048675,0.3004641699592457,0.43785509475222983,0.6233001779747911,0.5118279627539039,-0.9736214146766742,1.0265264256974493
0.3057499526421292,0.3025116317492106,0.43494690391718693,0.6174908472172242,0.5088531261674442,0.3057499526421292,0.3025116317492106,0.43494690391718693,0.6174908472172242,0.5088531261674442,-0.9795545524113025,1.0233632625496323
0.30568352807180116,0.3029597722390895,0.4344737672431386,0.6162854556939862,0.5082935546716119,0.30568352807180116,0.3029597722390895,0.4344737672431386,0.6162854556939862,0.5082935546716119,-0.9806705851310642,1.0248792572171068
0.3061008283384054,0.30130019012528,0.4367057092996991,0.6209335562063164,0.5106288555957624,0.3061008283384054,0.30130019012528,0.4367057092996991,0.6209335562063164,0.5106288555957624,-0.9760129638328674,1.0241214963430905
