f_1,f_2,f_3,f_1_min,f_2_min,f_3_min,iopis_guess,iopis_stom
0.0964931988841615,0.0964931988841615,0.9906453074325863,0.0964931988841615,0.0964931988841615,0.9906453074325863,-0.949377377603957,1.0005056664994432
0.09985789233824972,0.09982952403460349,0.9937467134641502,0.09985789233824972,0.09982952403460349,0.9937467134641502,-0.6345920201135002,1.0085182111630202
0.09715445025548734,0.09715445025548734,0.9905160400473624,0.09715445025548734,0.09715445025548734,0.9905160400473624,-0.962497708880044,1.0003751261976865
0.09753202410619503,0.09753202410619503,0.9904418249183023,0.09753202410619503,0.09753202410619503,0.9904418249183023,-0.9700303674688366,1.000300180218729
0.09924684156870639,0.09924684156870639,0.9901010700313743,0.09924684156870639,0.09924684156870639,0.9901010700313743,-0.9996416941305182,1.0023469474870679
0.09750574303746058,0.09750574303746058,0.9904470001718544,0.09750574303746058,0.09750574303746058,0.9904470001718544,-0.9695050915767155,1.0003054064377115
0.09676233919630166,0.09676233919630166,0.9905928020264027,0.09676233919630166,0.09676233919630166,0.9905928020264027,-0.9547065510962659,1.0004526440753796
0.0929236547147629,0.0929236547147629,0.991327589038509,0.0929236547147629,0.0929236547147629,0.991327589038509,-0.8801274221337962,1.001194665036894
0.09708107819754119,0.09708107819754119,0.990530427857724,0.09708107819754119,0.09708107819754119,0.990530427857724,-0.9610373804451429,1.000389655691694
0.09558497215991045,0.09558497215991045,0.9908213896532403,0.09558497215991045,0.09558497215991045,0.9908213896532403,-0.9315054522095024,1.0006834824782838
0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.0,-0.32507946827872436,7.141380686495135
