f_1,f_2,f_3,f_1_min,f_2_min,f_3_min,iopis_guess,iopis_stom
0.20945795669889458,0.20945712264872576,0.9551536439119799,0.20945795669889458,0.20945712264872576,0.9551536439119799,-0.993617543130553,1.000303647099532
0.21011994460096015,0.21011800760980573,0.954906668860532,0.21011994460096015,0.21011800760980573,0.954906668860532,-0.9990896548742759,1.0004045691448125
0.20945629007082525,0.2094543144676495,0.9552126946235007,0.20945629007082525,0.2094543144676495,0.9552126946235007,-0.9923091834902535,1.000365488922057
0.20948441781487695,0.20948293255844486,0.9551684608247913,0.20948441781487695,0.20948293255844486,0.9551684608247913,-0.9932892514942908,1.0003191646077934
0.2094944636843278,0.20949080789513888,0.9551766937673063,0.2094944636843278,0.20949080789513888,0.9551766937673063,-0.9931068379243893,1.0003277867796623
0.209508851374917,0.2094893909070396,0.9554195940186913,0.209508851374917,0.2094893909070396,0.9554195940186913,-0.9877250079736308,1.0005821681862905
0.20948329747302333,0.2094755041079996,0.9552539207979831,0.20948329747302333,0.2094755041079996,0.9552539207979831,-0.9913957539097465,1.0004086639512606
0.20948830861301146,0.2094863392846864,0.9551856991838049,0.20948830861301146,0.2094863392846864,0.9551856991838049,-0.9929073090373646,1.0003372178019074
0.21017564846184142,0.21017408049510153,0.9548738523484981,0.21017564846184142,0.21017408049510153,0.9548738523484981,-0.9998010273860986,1.0006697798999475
0.20948466461052426,0.2094716327491431,0.9553239486563303,0.20948466461052426,0.2094716327491431,0.9553239486563303,-0.9898441786381207,1.000482001783508
0.4990325299748545,0.4990325351904634,0.7084879386987489,0.4990325299748545,0.4990325351904634,0.7084879386987489,-0.634147643257022,2.3759416349856717
