f_1,f_2,f_3,f_1_min,f_2_min,f_3_min,iopis_guess,iopis_stom
0.24808205445515658,0.8309088581037907,3.9196084496583206,0.24808205445515658,0.8309088581037907,3.9196084496583206,-1.2604311220753333,1.0671207338438442
0.23856127284937473,0.8535915424736118,3.8852459427868973,0.23856127284937473,0.8535915424736118,3.8852459427868973,-1.0913493793674829,1.054561228252875
0.24805661712310162,0.8461902648341237,3.887392549496892,0.24805661712310162,0.8461902648341237,3.887392549496892,-1.14652012959559,1.0553458203828365
0.2480623776606188,0.850784974501759,3.908977450559914,0.2480623776606188,0.850784974501759,3.908977450559914,-1.1122701141299007,1.0632351201434505
0.2474632829122778,0.8461840980514141,3.8887911330462117,0.2474632829122778,0.8461840980514141,3.8887911330462117,-1.1465660984673256,1.0558570025985436
0.24852663267183311,0.8602253119703739,3.880428484616462,0.24852663267183311,0.8602253119703739,3.880428484616462,-1.0418997537206727,1.0528004673737419
0.24806128859455442,0.8461465618390533,3.8968816817860823,0.24806128859455442,0.8461465618390533,3.8968816817860823,-1.1468458919963203,1.0588141039531707
0.24806234332942928,0.8250752374858858,3.9439228291541717,0.24806234332942928,0.8250752374858858,3.9439228291541717,-1.3039162110937774,1.0760076475457498
0.2480654635535004,0.8503615849744688,3.892474741024375,0.2480654635535004,0.8503615849744688,3.892474741024375,-1.1154261708876956,1.057203369303331
0.0,0.25191131507706804,5.573303562083737,0.0,0.25191131507706804,5.573303562083737,-2.852130320240991,1.6715462508486727
0.2825709475230841,0.8059393202255747,4.0073788322793,0.2825709475230841,0.8059393202255747,4.0073788322793,-1.4465594578657672,1.099200886258764
0.248066066302627,0.8505273103866299,3.890563295114237,0.248066066302627,0.8505273103866299,3.890563295114237,-1.1141908184964384,1.0565047348548526
0.24806376218065387,0.8485787295409806,3.894589074512512,0.24806376218065387,0.8485787295409806,3.894589074512512,-1.1287159720683175,1.0579761574153896
0.28546846275319415,0.8518143483240632,3.9004911440035293,0.28546846275319415,0.8518143483240632,3.9004911440035293,-1.104596833149498,1.0601334287351292
0.24745842430793727,0.8311003166490708,3.912173284604602,0.24745842430793727,0.8311003166490708,3.912173284604602,-1.2590039564564968,1.0644031757627737
0.2474445384307836,0.8485557986030635,3.886235927327651,0.2474445384307836,0.8485557986030635,3.886235927327651,-1.1288869145292857,1.0549230760671557
0.24745742871128648,0.8574587191366926,3.8833715194559653,0.24745742871128648,0.8574587191366926,3.8833715194559653,-1.0625225557957347,1.0538761435529063
0.24745742871128648,0.8574628027239856,3.88169409026278,0.24745742871128648,0.8574628027239856,3.88169409026278,-1.0624921174998367,1.053263042168958
0.24805608889454733,0.8503619765405133,3.9041917771087924,0.24805608889454733,0.8503619765405133,3.9041917771087924,-1.115423240376494,1.061485953092927
0.24852650056487727,0.8461809743078544,3.8873406665132877,0.24852650056487727,0.8461809743078544,3.8873406665132877,-1.1465893819687367,1.0553268578336756
