f_1,f_2,f_3,f_1_min,f_2_min,f_3_min
1.0812026337767284e-17,0.1765737900151299,0.9842919883901455,1.0812026337767284e-17,0.1765737900151299,0.9842919883901455
0.07719617606500263,0.287186750788695,0.9547689055740598,0.07719617606500263,0.287186750788695,0.9547689055740598
0.10362564184437663,0.21500371387155226,0.9711198845996719,0.10362564184437663,0.21500371387155226,0.9711198845996719
0.04560050177444977,0.2361358324304749,0.9706584077474457,0.04560050177444977,0.2361358324304749,0.9706584077474457
0.047002497028570026,0.26871173811589105,0.9620786484580852,0.047002497028570026,0.26871173811589105,0.9620786484580852
0.0856515164989921,0.2554002368309661,0.9630391939085926,0.0856515164989921,0.2554002368309661,0.9630391939085926
0.04473229635075273,0.20461058900959384,0.9778310169625269,0.04473229635075273,0.20461058900959384,0.9778310169625269
6.123248664896626e-17,1.000002395655608,9.398342204363811e-127,6.123248664896626e-17,1.000002395655608,9.398342204363811e-127
0.24296972233012024,0.1906089628649683,0.9511577790792455,0.24296972233012024,0.1906089628649683,0.9511577790792455
0.11570525116618616,0.25044670589798385,0.961193910532273,0.11570525116618616,0.25044670589798385,0.961193910532273
0.07249203888404826,0.1885725220050749,0.9793863668436195,0.07249203888404826,0.1885725220050749,0.9793863668436195
0.11593882415283838,0.23869068759981932,0.9641534568225812,0.11593882415283838,0.23869068759981932,0.9641534568225812
0.05418136287395922,0.2062474960803226,0.9770061047427995,0.05418136287395922,0.2062474960803226,0.9770061047427995
0.05929066519699957,0.36356201891879353,0.9296953211629352,0.05929066519699957,0.36356201891879353,0.9296953211629352
0.06684954585903215,0.28494904853685055,0.9562294951422806,0.06684954585903215,0.28494904853685055,0.9562294951422806
0.04803733338919098,0.32570033089887007,0.9442630192467117,0.04803733338919098,0.32570033089887007,0.9442630192467117
0.11705348265730711,0.2619130420175532,0.957971711085158,0.11705348265730711,0.2619130420175532,0.957971711085158
0.07745363133925229,0.29901602972296304,0.9511043444051531,0.07745363133925229,0.29901602972296304,0.9511043444051531
0.11850035429087419,0.2851908506056359,0.9511261906782983,0.11850035429087419,0.2851908506056359,0.9511261906782983
0.13105971921685297,0.1763897642275193,0.9755620825958189,0.13105971921685297,0.1763897642275193,0.9755620825958189
0.1253751360615613,0.2297854208656459,0.9651347576113286,0.1253751360615613,0.2297854208656459,0.9651347576113286
0.07846651834594837,0.32252789684776917,0.9433413463293222,0.07846651834594837,0.32252789684776917,0.9433413463293222
0.09526853669338607,0.2465532180169105,0.9649892595935465,0.09526853669338607,0.2465532180169105,0.9649892595935465
0.035486388316362256,0.2029813665936843,0.9785426548733842,0.035486388316362256,0.2029813665936843,0.9785426548733842
0.037311594341845375,0.28907806384395457,0.9566358476112764,0.037311594341845375,0.28907806384395457,0.9566358476112764
0.05716883209686531,0.2938306672707948,0.9541520282243401,0.05716883209686531,0.2938306672707948,0.9541520282243401
0.05838203686429509,0.33723396270333394,0.9396256164402801,0.05838203686429509,0.33723396270333394,0.9396256164402801
1.2005478877501544e-17,0.196064349098209,0.9805964103128662,1.2005478877501544e-17,0.196064349098209,0.9805964103128662
0.09635298764582596,0.2580663503883945,0.9613170286331475,0.09635298764582596,0.2580663503883945,0.9613170286331475
0.17920795705437462,0.2273876250676446,0.95717956491159,0.17920795705437462,0.2273876250676446,0.95717956491159
0.10032805441223634,0.32788501348878013,0.9393794943406718,0.10032805441223634,0.32788501348878013,0.9393794943406718
0.10494692764825464,0.23689277265855682,0.9659494356306509,0.10494692764825464,0.23689277265855682,0.9659494356306509
1.0000028224965767,0.0,0.0,1.0000028224965767,0.0,0.0
0.06494405958965191,0.2401690014029309,0.9685607661728175,0.06494405958965191,0.2401690014029309,0.9685607661728175
0.018376454122645228,0.28377501652309894,0.9587215258355765,0.018376454122645228,0.28377501652309894,0.9587215258355765
0.034760441787147746,0.16290501624131917,0.9860543730309306,0.034760441787147746,0.16290501624131917,0.9860543730309306
0.17411573827738294,0.18198332693832217,0.9678311815090179,0.17411573827738294,0.18198332693832217,0.9678311815090179
0.055088455869554825,0.23824613734376007,0.9696546743329532,0.055088455869554825,0.23824613734376007,0.9696546743329532
0.08748094579420732,0.2898016751033387,0.9530937881857744,0.08748094579420732,0.2898016751033387,0.9530937881857744
0.07335062905001721,0.2095813145810748,0.9750490924323788,0.07335062905001721,0.2095813145810748,0.9750490924323788
0.1408205665972436,0.28991632539745166,0.9466407905247186,0.1408205665972436,0.28991632539745166,0.9466407905247186
0.0557190885190701,0.27145882112863534,0.9611615179958036,0.0557190885190701,0.27145882112863534,0.9611615179958036
9.639992991346079e-18,0.15743303290479863,0.9875342569768238,9.639992991346079e-18,0.15743303290479863,0.9875342569768238
0.13846546064014142,0.2660973050968222,0.9539594854905408,0.13846546064014142,0.2660973050968222,0.9539594854905408
1.323283210594467e-17,0.21610854844283076,0.9763785592834092,1.323283210594467e-17,0.21610854844283076,0.9763785592834092
0.12683385712258244,0.25198629722718924,0.9593994865143538,0.12683385712258244,0.25198629722718924,0.9593994865143538
0.08647784467835828,0.2774238171538377,0.9568623931154201,0.08647784467835828,0.2774238171538377,0.9568623931154201
0.06438239020467247,0.21866665034445706,0.9736775632152137,0.06438239020467247,0.21866665034445706,0.9736775632152137
0.03821539413834698,0.32276282605392115,0.9457142055820903,0.03821539413834698,0.32276282605392115,0.9457142055820903
0.057456086354554334,0.30512777268053565,0.9506973246883086,0.057456086354554334,0.30512777268053565,0.9506973246883086
0.15931826034259458,0.2469242933433294,0.955852727280157,0.15931826034259458,0.2469242933433294,0.955852727280157
0.03862650450481859,0.33391331812260155,0.9418193281358297,0.03862650450481859,0.33391331812260155,0.9418193281358297
0.09670189840848749,0.26901150472098745,0.9582767783461352,0.09670189840848749,0.26901150472098745,0.9582767783461352
0.01763555814900873,0.19941573678435645,0.9797592114902451,0.01763555814900873,0.19941573678435645,0.9797592114902451
0.01975471285088262,0.39780413807790044,0.9172605382778182,0.01975471285088262,0.39780413807790044,0.9172605382778182
0.017718910316345506,0.2622824627952819,0.9648347495995337,0.017718910316345506,0.2622824627952819,0.9648347495995337
0.06775814989213398,0.3078763372165509,0.9490144339844514,0.06775814989213398,0.3078763372165509,0.9490144339844514
0.07629237822686188,0.26440721193914607,0.9613977826180334,0.07629237822686188,0.26440721193914607,0.9613977826180334
0.017931603099358515,0.24067731768709874,0.9704480382300881,0.017931603099358515,0.24067731768709874,0.9704480382300881
0.074847665271945,0.2418994267899812,0.9674165816654864,0.074847665271945,0.2418994267899812,0.9674165816654864
0.1360407963883294,0.23147988291409557,0.9632986524046521,0.1360407963883294,0.23147988291409557,0.9632986524046521
0.04538469768227519,0.22550727327873676,0.9731896224561118,0.04538469768227519,0.22550727327873676,0.9731896224561118
2.3927804049189414e-17,0.3907706951236697,0.9204931654519,2.3927804049189414e-17,0.3907706951236697,0.9204931654519
0.017056306287498164,0.1598015098367202,0.9870068830568554,0.017056306287498164,0.1598015098367202,0.9870068830568554
0.18168358065094528,0.2507629616282475,0.9509132808457946,0.18168358065094528,0.2507629616282475,0.9509132808457946
0.0360522640758369,0.22364743942357546,0.9741196524162616,0.0360522640758369,0.22364743942357546,0.9741196524162616
0.19916039725802745,0.20756363142331857,0.9577393317848061,0.19916039725802745,0.20756363142331857,0.9577393317848061
0.09218777886074872,0.19186098446370214,0.9770872472182104,0.09218777886074872,0.19186098446370214,0.9770872472182104
0.08641873099878106,0.2666278042590336,0.9599232702610085,0.08641873099878106,0.2666278042590336,0.9599232702610085
0.03720086131969613,0.277605626766663,0.9599817343625011,0.03720086131969613,0.277605626766663,0.9599817343625011
0.05465237764300328,0.2271090357011323,0.9723517343356071,0.05465237764300328,0.2271090357011323,0.9723517343356071
0.11225676013100984,0.19491136615499124,0.9744124566922069,0.11225676013100984,0.19491136615499124,0.9744124566922069
0.07553022687961088,0.25323198188071755,0.9644737726966416,0.07553022687961088,0.25323198188071755,0.9644737726966416
0.19625977459809418,0.18478450327212825,0.9629922838291618,0.19625977459809418,0.18478450327212825,0.9629922838291618
0.046035013762606186,0.24692764183341398,0.9679470083301479,0.046035013762606186,0.24692764183341398,0.9679470083301479
1.976023684053235e-17,0.32270915751856283,0.9465021422009666,1.976023684053235e-17,0.32270915751856283,0.9465021422009666
0.017488768413253353,0.17944061938033362,0.9836243527511191,0.017488768413253353,0.17944061938033362,0.9836243527511191
0.035005621622680685,0.18235240403756992,0.9826136076560245,0.035005621622680685,0.18235240403756992,0.9826136076560245
0.04773794874005397,0.30262906599185196,0.9525169670208654,0.04773794874005397,0.30262906599185196,0.9525169670208654
1.5768592301833508e-17,0.257520655144197,0.9662810598561835,1.5768592301833508e-17,0.257520655144197,0.9662810598561835
0.16141546442446703,0.2702813174590955,0.9491607889279469,0.16141546442446703,0.2702813174590955,0.9491607889279469
0.1137208590567058,0.21639247945692433,0.9696631259319279,0.1137208590567058,0.21639247945692433,0.9696631259319279
2.1128914198414046e-17,0.34506135504742785,0.9385850685363754,2.1128914198414046e-17,0.34506135504742785,0.9385850685363754
0.07400862862340282,0.22030704454383168,0.9726263609877958,0.07400862862340282,0.22030704454383168,0.9726263609877958
0.08329397156970858,0.21149005824304706,0.9738354840784779,0.08329397156970858,0.21149005824304706,0.9738354840784779
0.0940620903418846,0.22418842334489503,0.9700019269738812,0.0940620903418846,0.22418842334489503,0.9700019269738812
0.05471231142920471,0.2169156554558366,0.9746620563370394,0.05471231142920471,0.2169156554558366,0.9746620563370394
0.07943004192728065,0.34590914032731945,0.9349114267581321,0.07943004192728065,0.34590914032731945,0.9349114267581321
0.0477630472833811,0.3136316671286086,0.9483477084512791,0.0477630472833811,0.3136316671286086,0.9483477084512791
1.841257724904324e-17,0.3007002061633247,0.9537248100027781,1.841257724904324e-17,0.3007002061633247,0.9537248100027781
0.156857422776119,0.22375439132833233,0.9619446559619692,0.156857422776119,0.22375439132833233,0.9619446559619692
0.046549805805012126,0.2800193551398514,0.9588748141907241,0.046549805805012126,0.2800193551398514,0.9588748141907241
0.15438371338492748,0.20130595235932686,0.9672934053080984,0.15438371338492748,0.20130595235932686,0.9672934053080984
0.06585953820043813,0.262320444753627,0.9627349461808201,0.06585953820043813,0.262320444753627,0.9627349461808201
0.06694287776499466,0.29635865763172675,0.9527379486002165,0.06694287776499466,0.29635865763172675,0.9527379486002165
0.1521493157244685,0.17923081739865898,0.9719761029997246,0.1521493157244685,0.17923081739865898,0.9719761029997246
0.019152729004152585,0.3506324635079078,0.9369428161128572,0.019152729004152585,0.3506324635079078,0.9369428161128572
0.14582430963701085,0.2220127257489271,0.9640813263527557,0.14582430963701085,0.2220127257489271,0.9640813263527557
0.04727666586496834,0.2912448483808892,0.9555156647933851,0.04727666586496834,0.2912448483808892,0.9555156647933851
0.10435751684712063,0.22616067270515455,0.9684890169834409,0.10435751684712063,0.22616067270515455,0.9684890169834409
0.036757308603136085,0.25567797494471955,0.9660678069431387,0.036757308603136085,0.25567797494471955,0.9660678069431387
0.10714202030588717,0.2711702931483748,0.9565549393906811,0.10714202030588717,0.2711702931483748,0.9565549393906811
0.10642499662855169,0.2596570333061708,0.9598247429265767,0.10642499662855169,0.2596570333061708,0.9598247429265767
0.12442065040864979,0.21846853890052026,0.9679267981280234,0.12442065040864979,0.21846853890052026,0.9679267981280234
0.11089618639469853,0.17382610451532157,0.9785296925464213,0.11089618639469853,0.17382610451532157,0.9785296925464213
0.03918168185978984,0.38076311547184305,0.9238508210708252,0.03918168185978984,0.38076311547184305,0.9238508210708252
