f_1,f_2,f_3,f_1_min,f_2_min,f_3_min,iopis_guess,iopis_stom
0.516987605322446,0.67926707237003,0.8536896841433703,0.516987605322446,0.67926707237003,0.8536896841433703,-0.4134906113146131,1.3515879486872167
0.6628240555537935,0.5467764518023278,0.7471699728624478,0.6628240555537935,0.5467764518023278,0.7471699728624478,-0.7145320313783131,1.1563224331490853
0.5837350449356626,0.5445894618268564,0.6763269965936753,0.5837350449356626,0.5445894618268564,0.6763269965936753,-0.9147456405444231,1.0836106196630386
0.6622370558887883,0.5866317233850578,0.6253625786778257,0.6622370558887883,0.5866317233850578,0.6253625786778257,-0.7935490251650081,1.1672650151011825
0.5936210919376295,0.5455874142862385,0.6830467270091591,0.5936210919376295,0.5455874142862385,0.6830467270091591,-0.8957545978275501,1.0855963409286409
0.574761049946348,0.5435687139079259,0.6701935459161885,0.574761049946348,0.5435687139079259,0.6701935459161885,-0.917575902280981,1.0815795432216433
0.40835186461876166,0.41208385888274823,0.8220337750364122,0.40835186461876166,0.41208385888274823,0.8220337750364122,-0.5029559931980107,1.2721807813821984
0.621989816453671,0.548536390254985,0.7025804365454542,0.621989816453671,0.548536390254985,0.7025804365454542,-0.8405491827133362,1.091464197929976
0.5954595474029395,0.5411034928105388,0.6996446876461913,0.5954595474029395,0.5411034928105388,0.6996446876461913,-0.8488461491817606,1.082772275355085
0.5669788931374882,0.5427354040841161,0.6649305505687207,0.5669788931374882,0.5427354040841161,0.6649305505687207,-0.9192511698400796,1.0799214284856602
0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.0,-0.5888106949493865,1.406981514258582
