f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_1_min,f_2_min,f_3_min,f_4_min,f_5_min,f_6_min,f_7_min
0.005326651284763728,0.0062337789731147595,0.08323596641392869,0.0018947487940044194,0.0017987416427939495,0.01974610065519259,13.974204830124265,0.005326651284763728,0.0062337789731147595,0.08323596641392869,0.0018947487940044194,0.0017987416427939495,0.01974610065519259,13.974204830124265
0.05818420167904137,0.003737269757866188,0.0150540240865389,0.07534791133846497,0.05861699829596829,0.021462535549132675,13.954597767616965,0.05818420167904137,0.003737269757866188,0.0150540240865389,0.07534791133846497,0.05861699829596829,0.021462535549132675,13.954597767616965
0.0070033047221089995,0.0037891329949324096,0.07540478435812997,0.011409431834263475,0.0889268361177036,0.026009195641987087,13.819953702464106,0.0070033047221089995,0.0037891329949324096,0.07540478435812997,0.011409431834263475,0.0889268361177036,0.026009195641987087,13.819953702464106
0.0002673723301120645,0.08360653816737633,0.08178639795975662,0.05948144572084601,0.0888185977782573,0.022860963743128113,13.60761955407025,0.0002673723301120645,0.08360653816737633,0.08178639795975662,0.05948144572084601,0.0888185977782573,0.022860963743128113,13.60761955407025
0.0021850614864310875,0.07304883277596586,0.0,0.0006402853340720825,0.08839531392441698,0.0157534819006239,13.86118164243173,0.0021850614864310875,0.07304883277596586,0.0,0.0006402853340720825,0.08839531392441698,0.0157534819006239,13.86118164243173
0.0,0.008400108138712246,0.0022203701822365238,0.0,0.0,0.024522231988266446,13.96429746208452,0.0,0.008400108138712246,0.0022203701822365238,0.0,0.0,0.024522231988266446,13.96429746208452
0.0032354963774900297,0.08569662507488239,0.08728516749873806,0.002487610463889102,0.08874603565571801,0.02193654036044447,13.543180561270301,0.0032354963774900297,0.08569662507488239,0.08728516749873806,0.002487610463889102,0.08874603565571801,0.02193654036044447,13.543180561270301
0.00020390318801313118,0.08843262935125665,0.08699308987061173,0.09750369577344703,0.0,0.022503357670222403,13.715989880562784,0.00020390318801313118,0.08843262935125665,0.08699308987061173,0.09750369577344703,0.0,0.022503357670222403,13.715989880562784
0.013014711528486492,0.08566608196345685,0.004538023974430504,0.021206321240589403,0.08802561143255613,0.02139094549318372,13.718776851770352,0.013014711528486492,0.08566608196345685,0.004538023974430504,0.021206321240589403,0.08802561143255613,0.02139094549318372,13.718776851770352
0.002829765583861169,0.08886358294174297,0.08802940081046262,0.08857089290083042,0.0,0.022483049643063774,13.684124786110015,0.002829765583861169,0.08886358294174297,0.08802940081046262,0.08857089290083042,0.0,0.022483049643063774,13.684124786110015
0.08289686965997123,0.032880103016608216,0.08467439072486413,0.0864778859794388,0.0008611609963111583,0.021384951740708646,13.575805155281047,0.08289686965997123,0.032880103016608216,0.08467439072486413,0.0864778859794388,0.0008611609963111583,0.021384951740708646,13.575805155281047
0.013246067094593306,0.06418829096710704,0.0009070298647011962,0.07891268184438002,0.059230007326320236,0.020713550129302045,13.89639023469377,0.013246067094593306,0.06418829096710704,0.0009070298647011962,0.07891268184438002,0.059230007326320236,0.020713550129302045,13.89639023469377
0.012738778227226112,0.06418829096710706,0.0021415410725102307,0.01063978858509379,0.05831569199127067,0.02296163010327921,13.899818521463244,0.012738778227226112,0.06418829096710706,0.0021415410725102307,0.01063978858509379,0.05831569199127067,0.02296163010327921,13.899818521463244
0.08397750183131963,0.02028426519655689,0.08733154058812569,0.09126982959860165,0.08910995161351104,0.024598062434288276,13.404586024582308,0.08397750183131963,0.02028426519655689,0.08733154058812569,0.09126982959860165,0.08910995161351104,0.024598062434288276,13.404586024582308
0.0815864924782934,0.0003972044040205791,0.0851612131813703,0.0,0.023221092804245714,0.01999513765239213,13.837518772110942,0.0815864924782934,0.0003972044040205791,0.0851612131813703,0.0,0.023221092804245714,0.01999513765239213,13.837518772110942
