f_1,f_2,f_3,f_1_min,f_2_min,f_3_min,iopis_guess,iopis_stom
6.252681466048065e-13,0.8950128982771092,0.44810636246893853,6.252681466048065e-13,0.8950128982771092,0.44810636246893853,-0.9984653381024073,1.0015220389787787
5.478466222203387e-17,0.8947014316319952,0.447209110112228,5.478466222203387e-17,0.8947014316319952,0.447209110112228,-0.999990681665861,1.0000019993972769
5.4786195624878373e-17,0.8947264740008737,0.4471956303462329,5.4786195624878373e-17,0.8947264740008737,0.4471956303462329,-0.9999906814520914,1.0000019993951361
5.478462438682051e-17,0.8947008137360699,0.44720880126206064,5.478462438682051e-17,0.8947008137360699,0.44720880126206064,-0.9999906816722964,1.0000019993958962
5.478465682860772e-17,0.8947013435506619,0.44720906608550204,5.478465682860772e-17,0.8947013435506619,0.44720906608550204,-0.9999906816667784,1.0000019993970801
6.248163584113412e-13,0.8943662057138682,0.4477825827192752,6.248163584113412e-13,0.8943662057138682,0.4477825827192752,-0.9993458352956249,1.0007983897325854
5.478533302706964e-17,0.8947123867095935,0.44721519971355006,5.478533302706964e-17,0.8947123867095935,0.44721519971355006,-0.9999906815506528,1.0000019994231302
5.478470208859896e-17,0.8947020827024118,0.44720943554439047,5.478470208859896e-17,0.8947020827024118,0.44720943554439047,-0.9999906816590801,1.000001999398732
5.478484374649686e-17,0.8947043961514488,0.44718459555730333,5.478484374649686e-17,0.8947043961514488,0.44718459555730333,-0.9999906816820314,1.0000019993458
5.4797588296835686e-17,0.8949125304534811,0.44731405362284116,5.4797588296835686e-17,0.8949125304534811,0.44731405362284116,-0.9994198837349729,1.0000690697146193
0.505424816019961,0.499057615843443,0.7041409291126748,0.505424816019961,0.499057615843443,0.7041409291126748,-0.4945686579992059,505426.3214469086
