f_1,f_2,f_3,f_1_min,f_2_min,f_3_min,iopis_guess,iopis_stom
0.04165955714579103,0.33317469102566194,0.12530441089450947,0.04165955714579103,0.33317469102566194,0.12530441089450947,-0.9058960642593964,1.0579413481845572
0.041694035655202015,0.3333555942686114,0.12508387355832248,0.041694035655202015,0.3333555942686114,0.12508387355832248,-0.9049137191954505,1.0560793781501294
0.04361695506603046,0.3248484631108127,0.13167341045903289,0.04361695506603046,0.3248484631108127,0.13167341045903289,-0.951109346015083,1.1117141055470994
0.042245327865744094,0.3334153842862052,0.12447272375668429,0.042245327865744094,0.3334153842862052,0.12447272375668429,-0.9045890462676189,1.0700267667042265
0.041244557148948605,0.33290017677546324,0.12598893900879948,0.041244557148948605,0.33290017677546324,0.12598893900879948,-0.9073867378971863,1.0637207293026474
0.04181582483495538,0.3326495000871907,0.12567187239771443,0.04181582483495538,0.3326495000871907,0.12567187239771443,-0.908747968660085,1.061043785881218
0.04135171438772432,0.33371000950184776,0.12507194912433026,0.04135171438772432,0.33371000950184776,0.12507194912433026,-0.9029891650112947,1.056564121289285
0.04166444043691369,0.33320942276405413,0.12526389812404637,0.04166444043691369,0.33320942276405413,0.12526389812404637,-0.9057074631519736,1.0575993037354277
0.04230068194297085,0.32923169330262075,0.12860249700484305,0.04230068194297085,0.32923169330262075,0.12860249700484305,-0.9273074245839068,1.0857867153761858
0.041335736509486805,0.33358106737750276,0.12521708357732575,0.041335736509486805,0.33358106737750276,0.12521708357732575,-0.9036893495942759,1.0572040467283699
0.04181376288303335,0.33279716401806025,0.12552627777319506,0.04181376288303335,0.33279716401806025,0.12552627777319506,-0.9079461204692966,1.0598145475505867
0.04163810590604726,0.3330359610212489,0.12546330469526995,0.04163810590604726,0.3330359610212489,0.12546330469526995,-0.9066493992230209,1.0592828693703296
0.04164707649996465,0.33307482868195876,0.12541157313749618,0.04164707649996465,0.33307482868195876,0.12541157313749618,-0.9064383391415365,1.0588461061009757
0.041963121131663686,0.33190450994880966,0.12626599777977052,0.041963121131663686,0.33190450994880966,0.12626599777977052,-0.9127934319059067,1.0660599198335032
0.04242413733594418,0.33083828525163206,0.1268843073785122,0.04242413733594418,0.33083828525163206,0.1268843073785122,-0.9185832707912979,1.0745557060871138
0.041452729889518355,0.33464141097210137,0.1259293006681329,0.041452729889518355,0.33464141097210137,0.1259293006681329,-0.8979314416851994,1.063217220405852
0.03716895582433319,0.3374182975563121,0.12554737530533192,0.03716895582433319,0.3374182975563121,0.12554737530533192,-0.8828523291279621,1.06830482562333
0.04179859392594069,0.33451013567684457,0.12568153236129465,0.04179859392594069,0.33451013567684457,0.12568153236129465,-0.8986442961584862,1.0611253493022943
7.018202165524579,54.73039915001886,20.99180146695305,7.018202165524579,54.73039915001886,20.99180146695305,294.4834185253178,177.7590063952444
