f_1,f_2,f_3,f_1_min,f_2_min,f_3_min,iopis_guess,iopis_stom
0.15596788447497573,0.16230146585020486,0.9808255562250303,0.15596788447497573,0.16230146585020486,0.9808255562250303,-0.6952114269757139,1.008646154482826
0.16540772936215156,0.17211769983432582,0.9724175580075838,0.16540772936215156,0.17211769983432582,0.9724175580075838,-0.9971177469460807,1.0142575568452386
0.15570877062662833,0.16196846404968782,0.9766314171689665,0.15570877062662833,0.16196846404968782,0.9766314171689665,-0.8472871337351482,1.0043330599150515
0.16382818873834848,0.1704739912114834,0.9731114953107295,0.16382818873834848,0.1704739912114834,0.9731114953107295,-0.974916311264885,1.0045720987515172
0.15911552976597143,0.16557678181323354,0.9745527097351767,0.15911552976597143,0.16557678181323354,0.9745527097351767,-0.922659185337619,1.0021954394222745
0.1581232487956189,0.164537544538281,0.9752959312062892,0.1581232487956189,0.164537544538281,0.9752959312062892,-0.8957106463796713,1.0029597275425584
0.15519052193187327,0.16149236993617797,0.9759970218689877,0.15519052193187327,0.16149236993617797,0.9759970218689877,-0.8702897373376751,1.003680666247567
0.16367832431297757,0.1703191838466918,0.9732295249807811,0.16367832431297757,0.1703191838466918,0.9732295249807811,-0.9706366620604139,1.0036531571970133
0.15916156216006,0.16561916478953462,0.9746942988472352,0.15916156216006,0.16561916478953462,0.9746942988472352,-0.9175252915057546,1.0023410447420318
0.15803784823951575,0.16445538895503267,0.9750887088473643,0.15803784823951575,0.16445538895503267,0.9750887088473643,-0.9032243427460398,1.00274662704469
86.8179689702921,86.8160019251477,122.7745913786758,86.8179689702921,86.8160019251477,122.7745913786758,4415.437290201008,532.352271162884
