f_1,f_2,f_3,f_1_min,f_2_min,f_3_min,iopis_guess,iopis_stom
0.2525553627031754,0.2525109544978632,0.9342872247610448,0.2525553627031754,0.2525109544978632,0.9342872247610448,-0.9979063590332174,1.0062057706351135
0.25261954615999566,0.2525436350311106,0.9344664136909229,0.25261954615999566,0.2525436350311106,0.9344664136909229,-0.9978206641282018,1.0064614827324807
0.2525525372439715,0.25250812953547536,0.9342887520319278,0.2525525372439715,0.25250812953547536,0.9342887520319278,-0.9979101313183035,1.0061945137810433
0.2525585036328325,0.25251458576707664,0.9342827984894813,0.2525585036328325,0.25251458576707664,0.9342827984894813,-0.9979021656031535,1.006218284347584
0.2525719999232967,0.2525180665182736,0.9343311585524073,0.2525719999232967,0.2525180665182736,0.9343311585524073,-0.9978841457951969,1.006272054661281
0.2530077646353583,0.25272344996223595,0.9355173166576589,0.2530077646353583,0.25272344996223595,0.9355173166576589,-0.9901900453210094,1.0080081765171833
0.2525950697290327,0.25252792125022705,0.9343921180363557,0.2525950697290327,0.25252792125022705,0.9343921180363557,-0.997853344069186,1.0063639666271116
0.2525893682780921,0.25252742283986024,0.9343662846139585,0.2525893682780921,0.25252742283986024,0.9343662846139585,-0.9978609565426837,1.0063412515831398
0.25272618277310077,0.2526632869697458,0.9342974033648848,0.25272618277310077,0.2526632869697458,0.9342974033648848,-0.9976782947314846,1.006886331408665
0.2525687760927282,0.2525196056768571,0.9343284548829521,0.2525687760927282,0.2525196056768571,0.9343284548829521,-0.9978884500098558,1.0062592106782446
0.496045660656987,0.49604761754052007,0.7129949306521274,0.496045660656987,0.49604761754052007,0.7129949306521274,-0.6728199646109417,1.9762982802152118
