f_1,f_2,f_3,f_4,f_5,f_1_min,f_2_min,f_3_min,f_4_min,f_5_min,iopis_guess,iopis_stom
0.2513510923715915,0.8599427115756724,0.8497875198355138,0.25288767537140366,5.764105955937553,0.2513510923715915,0.8599427115756724,0.8497875198355138,0.25288767537140366,5.764105955937553,-0.5768689748367846,1.1709283533122183
0.2420104079272699,0.8599427822331396,0.8424260610329468,0.25288803996129017,5.773010508782329,0.2420104079272699,0.8599427822331396,0.8424260610329468,0.25288803996129017,5.773010508782329,-0.6051401643344614,1.173116886786725
0.2511361965918376,0.8599416267588729,0.8577308566117874,0.2528772658682099,5.76089916376406,0.2511361965918376,0.8599416267588729,0.8577308566117874,0.2528772658682099,5.76089916376406,-0.546363132845221,1.170140196113563
0.2511565874746915,0.8599427826716228,0.8579083027433456,0.2528773500704584,5.761810270943383,0.2511565874746915,0.8599427826716228,0.8579083027433456,0.2528773500704584,5.761810270943383,-0.5456816620773919,1.170364128898922
0.237869289679301,0.8599429966373733,0.8579214804337083,0.2528880708252644,5.763181102574256,0.237869289679301,0.8599429966373733,0.8579214804337083,0.2528880708252644,5.763181102574256,-0.5456310749126303,1.170701019852894
0.2420104079272699,0.8599427154395327,0.8494737420222984,0.25288806475730913,5.765639944520268,0.2420104079272699,0.8599427154395327,0.8494737420222984,0.25288806475730913,5.765639944520268,-0.5780740313471046,1.1713053544106167
0.251392605365204,0.8599429966377705,0.8582132298027123,0.25288804457774416,5.760497936851034,0.251392605365204,0.8599429966377705,0.8582132298027123,0.25288804457774416,5.760497936851034,-0.5445106112834532,1.170041583614971
0.23737724669391752,0.8599429967961019,0.857918338138419,0.25288804443962243,5.768571582755599,0.23737724669391752,0.8599429967961019,0.857918338138419,0.25288804443962243,5.768571582755599,-0.5456431381187526,1.1720258942272221
0.23675932817547207,0.8599429959036128,0.6668023873982787,0.2528773500704584,6.788915153513384,0.23675932817547207,0.8599429959036128,0.6668023873982787,0.2528773500704584,6.788915153513384,-1.279359136451865,1.4228063167576175
0.2511191567344906,0.8599427803284689,0.8525315219244445,0.2528875571179674,5.762341365845067,0.2511191567344906,0.8599427803284689,0.8525315219244445,0.2528875571179674,5.762341365845067,-0.5663308232640061,1.1704946543881003
0.2510947575562157,0.859942780855848,0.8525315219244445,0.2528875567061779,5.762341986086812,0.2510947575562157,0.859942780855848,0.8525315219244445,0.2528875567061779,5.762341986086812,-0.5663308233042857,1.170494806771025
