f_1,f_2,f_3,f_1_min,f_2_min,f_3_min,iopis_guess,iopis_stom
0.13399020379408194,0.23405226331413265,0.9666483372426959,0.13399020379408194,0.23405226331413265,0.9666483372426959,-0.9855819801171132,1.0501756968384708
0.13915641181862096,0.23096303596771467,0.9664789487221659,0.13915641181862096,0.23096303596771467,0.9664789487221659,-0.9881373980537231,1.0800098099782864
0.14099691881261622,0.234044649361214,0.963560284782396,0.14099691881261622,0.234044649361214,0.963560284782396,-0.9855918612364095,1.0942940894751023
0.13852430114031583,0.23091152342947982,0.9654627838362638,0.13852430114031583,0.23091152342947982,0.9654627838362638,-0.9888630319084266,1.0751039654684142
0.13896251465655662,0.23064121768689932,0.9654417152186877,0.13896251465655662,0.23064121768689932,0.9654417152186877,-0.9883600049576049,1.0785049616927227
0.13836644760619268,0.2306483912588567,0.9637862601801528,0.13836644760619268,0.2306483912588567,0.9637862601801528,-0.9890442830076397,1.0738788532201222
0.13884356975615075,0.23120647147767112,0.9666482269433504,0.13884356975615075,0.23120647147767112,0.9666482269433504,-0.9884965059980092,1.0775818280364582
0.13866130969210005,0.23090829476543198,0.965398927446792,0.13866130969210005,0.23090829476543198,0.965398927446792,-0.9887057608687959,1.0761672957489639
0.13872721853857814,0.23025068803002252,0.9638009893817597,0.13872721853857814,0.23025068803002252,0.9638009893817597,-0.9886301519651571,1.0766788130651272
0.13298444800369905,0.22167692764504773,0.9681956786925041,0.13298444800369905,0.22167692764504773,0.9681956786925041,-0.9435959009819006,1.0321088440032846
0.13888659594280794,0.2305416665991546,0.9652761377696393,0.13888659594280794,0.2305416665991546,0.9652761377696393,-0.9884471575452225,1.0779157520636158
1.0076511362709404,2.1615143822038843e-32,1.9891552626267652e-32,1.0076511362709404,2.1615143822038843e-32,1.9891552626267652e-32,0.008783933122647494,7.820439644020264
