f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_1_min,f_2_min,f_3_min,f_4_min,f_5_min,f_6_min,f_7_min
1.715701027404102e-18,6.089118421144304e-17,9.651371543970445e-19,1.8611543906968312e-18,5.854475992157173e-18,5.647211390303517e-19,1.0000359614502798,1.715701027404102e-18,6.089118421144304e-17,9.651371543970445e-19,1.8611543906968312e-18,5.854475992157173e-18,5.647211390303517e-19,1.0000359614502798
0.016670774832723084,0.45317963737434386,0.045273946033096674,0.015692195321192978,0.018400549715994755,0.39446820118457737,0.7991656412856751,0.016670774832723084,0.45317963737434386,0.045273946033096674,0.015692195321192978,0.018400549715994755,0.39446820118457737,0.7991656412856751
0.12121097099630081,0.3956650322680074,0.060602612213986176,0.0,0.0,0.4576475383969196,0.7907836056999094,0.12121097099630081,0.3956650322680074,0.060602612213986176,0.0,0.0,0.4576475383969196,0.7907836056999094
2.787457739169639e-17,0.4552263952529621,0.0,0.1182514020139121,0.06156673946061894,0.3947722393476609,0.7879920556595441,2.787457739169639e-17,0.4552263952529621,0.0,0.1182514020139121,0.06156673946061894,0.3947722393476609,0.7879920556595441
0.016782320320247856,0.3901756920592858,0.0169171978979999,0.044597139477071605,0.016251529241753736,0.41866712859236044,0.8195273453542616,0.016782320320247856,0.3901756920592858,0.0169171978979999,0.044597139477071605,0.016251529241753736,0.41866712859236044,0.8195273453542616
2.22621747257315e-17,0.3635689039685776,0.0,0.0,1.2967468425910571e-6,0.5847990780727952,0.7267794160535025,2.22621747257315e-17,0.3635689039685776,0.0,0.0,1.2967468425910571e-6,0.5847990780727952,0.7267794160535025
0.01723857713076501,0.3903504369292314,0.01451086266348754,0.014044975900844105,0.04619004349690685,0.4190846908231827,0.8198196850194658,0.01723857713076501,0.3903504369292314,0.01451086266348754,0.014044975900844105,0.04619004349690685,0.4190846908231827,0.8198196850194658
0.11883943924678898,0.387588653787157,0.0,0.0,0.056851129554810705,0.3876547321958731,0.8314772513663249,0.11883943924678898,0.387588653787157,0.0,0.0,0.056851129554810705,0.3876547321958731,0.8314772513663249
0.01630885032410232,0.3902814638909397,0.0002538031894013563,0.07310375119514384,0.12125220564178196,0.40342974127804365,0.8162091331602641,0.01630885032410232,0.3902814638909397,0.0002538031894013563,0.07310375119514384,0.12125220564178196,0.40342974127804365,0.8162091331602641
2.673736158370257e-17,0.4366542516963775,0.05777588010198134,0.0008762124643851895,0.05852623283117098,0.37869617748991635,0.8142277110684418,2.673736158370257e-17,0.4366542516963775,0.05777588010198134,0.0008762124643851895,0.05852623283117098,0.37869617748991635,0.8142277110684418
0.016288335857339426,0.38554622097939634,0.016274983606158117,0.013342879771263307,0.0436546215444143,0.38407776004226174,0.8378917971603536,0.016288335857339426,0.38554622097939634,0.016274983606158117,0.013342879771263307,0.0436546215444143,0.38407776004226174,0.8378917971603536
2.619163783800719e-17,0.4277419065847039,0.000125888708367446,0.000051455737448416393,0.0,0.5405501538164751,0.7317671718556404,2.619163783800719e-17,0.4277419065847039,0.000125888708367446,0.000051455737448416393,0.0,0.5405501538164751,0.7317671718556404
