f_1,f_2,f_3,f_4,f_5,f_1_min,f_2_min,f_3_min,f_4_min,f_5_min,iopis_guess,iopis_stom
0.08107755479793995,0.4885726662487952,0.005520795182735477,0.8747048296433695,0.0202000334484655,0.08107755479793995,0.4885726662487952,0.005520795182735477,0.8747048296433695,0.0202000334484655,-0.9583523451802316,1.0063322956598304
0.0810679741417571,0.4885149332948681,0.005520230854677727,0.8745725612044788,0.02019714098704562,0.0810679741417571,0.4885149332948681,0.005520230854677727,0.8745725612044788,0.02019714098704562,-0.9593640436879867,1.006213381019099
0.0783243604196024,0.48897847651255544,0.0055182415315312,0.8745619440027029,0.020200429412625454,0.0783243604196024,0.48897847651255544,0.0055182415315312,0.8745619440027029,0.020200429412625454,-0.9594452549078807,1.007168120461895
0.08079019666524208,0.48848306082974474,0.005519272229931697,0.87461216707962,0.020197214682134517,0.08079019666524208,0.48848306082974474,0.005519272229931697,0.87461216707962,0.020197214682134517,-0.9590611055733986,1.0061601602080672
0.07806773750507333,0.48883676820385,0.003238190969917725,0.8748547125490781,0.020203707495853502,0.07806773750507333,0.48883676820385,0.003238190969917725,0.8748547125490781,0.020203707495853502,-0.9572059219347401,1.0068761840033074
0.0819651344808596,0.49392375162024366,0.005581260852498822,0.8714489474246015,0.02019715946591718,0.0819651344808596,0.49392375162024366,0.005581260852498822,0.8714489474246015,0.02019715946591718,-0.9832560129606707,1.0173540891858786
0.08099461382989068,0.48819050300855427,0.010502613018532688,0.8747156332478347,0.02019121093747123,0.08099461382989068,0.48819050300855427,0.010502613018532688,0.8747156332478347,0.02019121093747123,-0.9582697059173105,1.0062793055932313
0.08086666337981409,0.48730183632922597,0.03242970336856969,0.8748489535497073,0.020200023810867797,0.08086666337981409,0.48730183632922597,0.03242970336856969,0.8748489535497073,0.020200023810867797,-0.9572499409638558,1.0064331848828676
0.0810441108721381,0.48801583038107793,0.005523448462020001,0.8750320271377607,0.020193754822613184,0.0810441108721381,0.48801583038107793,0.005523448462020001,0.8750320271377607,0.020193754822613184,-0.9558496693351232,1.0066431703880623
0.08106059693077523,0.48845284909518527,0.010541204475317895,0.8745626471315611,0.02019092123202826,0.08106059693077523,0.48845284909518527,0.010541204475317895,0.8745626471315611,0.02019092123202826,-0.9594398696033897,1.0061033122299576
0.08091374678195076,0.4875855605162134,0.03244858507706438,0.874685800932871,0.020200023812323945,0.08091374678195076,0.4875855605162134,0.03244858507706438,0.874685800932871,0.020200023812323945,-0.9584978664513135,1.006245495315933
