f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_1_min,f_2_min,f_3_min,f_4_min,f_5_min,f_6_min,f_7_min
2.4843534459190384e-17,1.1968221083366776e-17,0.4503513651467861,0.060324929407641135,0.7899790129198561,0.3938423154476277,0.12063386938959586,2.4843534459190384e-17,1.1968221083366776e-17,0.4503513651467861,0.060324929407641135,0.7899790129198561,0.3938423154476277,0.12063386938959586
0.04777151631858706,0.04817240415597978,0.42340432885415985,0.01618012627537108,0.8110595525099155,0.3983051779062067,0.01643296018938557,0.04777151631858706,0.04817240415597978,0.42340432885415985,0.01618012627537108,0.8110595525099155,0.3983051779062067,0.01643296018938557
0.01660960370549429,0.016772773247868265,0.3939751203773771,0.016019152506635156,0.8060942743500842,0.4345301382195639,0.07547883944506702,0.01660960370549429,0.016772773247868265,0.3939751203773771,0.016019152506635156,0.8060942743500842,0.4345301382195639,0.07547883944506702
3.789000243167476e-18,0.06187906988048351,0.40000079608263983,0.12383808854757561,0.8089061123906451,0.4034111266309283,0.062050056617689274,3.789000243167476e-18,0.06187906988048351,0.40000079608263983,0.12383808854757561,0.8089061123906451,0.4034111266309283,0.062050056617689274
0.05780670878324203,4.352741071647501e-22,0.3737639987880727,2.549694654883188e-39,0.815097937030728,0.43524139336034895,0.05671154993117078,0.05780670878324203,4.352741071647501e-22,0.3737639987880727,2.549694654883188e-39,0.815097937030728,0.43524139336034895,0.05671154993117078
7.187873554536248e-18,0.11738688345963465,0.4972179313474769,5.6682187706662486e-70,0.7693842117716513,0.38353690699666065,4.643834038292587e-252,7.187873554536248e-18,0.11738688345963465,0.4972179313474769,5.6682187706662486e-70,0.7693842117716513,0.38353690699666065,4.643834038292587e-252
0.0617249702543267,0.00004556814416426921,0.39964536437784576,0.06199637198063936,0.8097359651194656,0.4032250606138261,0.12355964288224566,0.0617249702543267,0.00004556814416426921,0.39964536437784576,0.06199637198063936,0.8097359651194656,0.4032250606138261,0.12355964288224566
3.755383057754278e-18,0.06133005957911982,0.3964446993733367,6.714352198693778e-9,0.8029588345116383,0.40058355047472194,0.18410734361433842,3.755383057754278e-18,0.06133005957911982,0.3964446993733367,6.714352198693778e-9,0.8029588345116383,0.40058355047472194,0.18410734361433842
0.07710587928494693,0.0167537408560125,0.4055738549096819,0.016151983585354558,0.8088126889148509,0.4114718624751433,0.07757773107705941,0.07710587928494693,0.0167537408560125,0.4055738549096819,0.016151983585354558,0.8088126889148509,0.4114718624751433,0.07757773107705941
0.06158537300308843,0.1839377632661951,0.39643714844813227,7.287973321985656e-19,0.8033248013072911,0.3999664373303376,8.072435437087648e-281,0.06158537300308843,0.1839377632661951,0.39643714844813227,7.287973321985656e-19,0.8033248013072911,0.3999664373303376,8.072435437087648e-281
