f_1,f_2,f_3,f_1_min,f_2_min,f_3_min,iopis_guess,iopis_stom
0.6493008959450397,0.6493008959450397,0.39600087506208553,0.6493008959450397,0.6493008959450397,0.39600087506208553,-0.9268955722580713,1.1367390709929446
0.6501152377554379,0.6501152377554379,0.3933196604244202,0.6501152377554379,0.6501152377554379,0.3933196604244202,-0.9310101768258345,1.1290425539404125
0.6385725254162549,0.6385725254162549,0.4294767276198013,0.6385725254162549,0.6385725254162549,0.4294767276198013,-0.8755233751519573,1.2328326331722401
0.6580781474019592,0.6580781474019592,0.3658774437212694,0.6580781474019592,0.6580781474019592,0.3658774437212694,-0.9168228471107269,1.050268744164357
1.0640680846946462,0.7390067726104038,0.6617034976975769,1.0640680846946462,0.7390067726104038,0.6617034976975769,0.21126618023037985,1.899448394074153
0.6507381460799466,0.6507381460799466,0.3912540485066811,0.6507381460799466,0.6507381460799466,0.3912540485066811,-0.9341800745968246,1.123113145245671
0.6488213354420799,0.6488213354420799,0.39756980437441686,0.6488213354420799,0.6488213354420799,0.39756980437441686,-0.9244878859894886,1.1412427354934358
0.651489932451105,0.651489932451105,0.38874379201436715,0.651489932451105,0.651489932451105,0.38874379201436715,-0.9344884541296586,1.1159073692834303
0.6498147169088798,0.6498147169088798,0.39431163738503167,0.6498147169088798,0.6498147169088798,0.39431163738503167,-0.9294878843214779,1.1318900572667099
0.6491646374869472,0.6491646374869472,0.3964474074488078,0.6491646374869472,0.6491646374869472,0.3964474074488078,-0.9262103215653299,1.1380208572682622
2.078178870346189,0.7690569544464747,0.0,2.078178870346189,0.7690569544464747,0.0,3.555222377361999,2.98274917027781
