f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_1_min,f_2_min,f_3_min,f_4_min,f_5_min,f_6_min,f_7_min
0.8574466539571091,0.09207775724256616,0.092331346583562,7.2280565966118475,0.7794316307231353,0.7859636571571812,0.0,0.8574466539571091,0.09207775724256616,0.092331346583562,7.2280565966118475,0.7794316307231353,0.7859636571571812,0.0
0.09806965663559415,0.8096252843929875,0.11996319239269287,6.337365457910819,0.7702177107310536,0.7756999069979595,0.939866948910848,0.09806965663559415,0.8096252843929875,0.11996319239269287,6.337365457910819,0.7702177107310536,0.7756999069979595,0.939866948910848
0.5299839536433578,0.5557724929061902,0.48195837688058385,5.766272820929357,0.7699121204795778,0.7744393635512387,0.9640268324954026,0.5299839536433578,0.5557724929061902,0.48195837688058385,5.766272820929357,0.7699121204795778,0.7744393635512387,0.9640268324954026
0.7915782949244563,0.09371402616551375,0.09954224949514436,6.4593439130436865,0.7717578693563608,0.7760026067833967,0.9247512453382538,0.7915782949244563,0.09371402616551375,0.09954224949514436,6.4593439130436865,0.7717578693563608,0.7760026067833967,0.9247512453382538
0.8027530162028046,0.2851864130994511,0.1541276538419164,4.40591339395198,0.7664474448724996,0.7775284388540539,0.47712533673116775,0.8027530162028046,0.2851864130994511,0.1541276538419164,4.40591339395198,0.7664474448724996,0.7775284388540539,0.47712533673116775
0.024097632256036672,0.1526703966700946,0.8919297153107336,5.748166174194248,0.7678385786284384,0.7745057904988992,0.8874199240601194,0.024097632256036672,0.1526703966700946,0.8919297153107336,5.748166174194248,0.7678385786284384,0.7745057904988992,0.8874199240601194
0.6789323518366681,0.10545281963091434,0.4474280966795969,4.88336194109891,0.7716358082006234,0.7821268666360791,0.5027713549611047,0.6789323518366681,0.10545281963091434,0.4474280966795969,4.88336194109891,0.7716358082006234,0.7821268666360791,0.5027713549611047
0.2011950024390756,0.821960507450572,0.0935729808369691,6.965205504181954,0.7707798358413686,1.2096874094499057,0.7047602075548824,0.2011950024390756,0.821960507450572,0.0935729808369691,6.965205504181954,0.7707798358413686,1.2096874094499057,0.7047602075548824
0.7301009673443111,3.9433483495122146,0.7425093044174013,0.7551285257870557,0.7679862032878939,0.7810148271178599,0.012695652828917391,0.7301009673443111,3.9433483495122146,0.7425093044174013,0.7551285257870557,0.7679862032878939,0.7810148271178599,0.012695652828917391
0.4779082803080792,0.4819940794798999,0.5424686292367895,6.746206160161794,0.7723294206327468,0.7770311159275652,0.9987256175735377,0.4779082803080792,0.4819940794798999,0.5424686292367895,6.746206160161794,0.7723294206327468,0.7770311159275652,0.9987256175735377
0.03999255565082822,0.19537043150938405,0.9275709045904768,3.5223244334240946,0.7473044956144593,1.1033272660993632,0.21882872792433905,0.03999255565082822,0.19537043150938405,0.9275709045904768,3.5223244334240946,0.7473044956144593,1.1033272660993632,0.21882872792433905
0.08849663305635358,0.1394144191063796,0.7643597650356155,7.0897472390195375,0.7685980710464646,1.4380244985819521,0.0288151051429692,0.08849663305635358,0.1394144191063796,0.7643597650356155,7.0897472390195375,0.7685980710464646,1.4380244985819521,0.0288151051429692
