f_1,f_2,f_3,f_4,f_5,f_1_min,f_2_min,f_3_min,f_4_min,f_5_min,iopis_guess,iopis_stom
0.3050424279150658,0.3051164598018843,0.4316109241140878,0.61061650771917,0.5064171698357247,0.3050424279150658,0.3051164598018843,0.4316109241140878,0.61061650771917,0.5064171698357247,-0.9844129324475369,1.0321750198277762
0.3049464313475176,0.30494881558703346,0.43126277434745725,0.6099001963518924,0.5060282461542002,0.3049464313475176,0.30494881558703346,0.43126277434745725,0.6099001963518924,0.5060282461542002,-0.9851886184578617,1.0316078991811666
0.3050694086158632,0.3051681241950433,0.43178070941047453,0.6108115859967929,0.5059090681090717,0.3050694086158632,0.3051681241950433,0.43178070941047453,0.6108115859967929,0.5059090681090717,-0.9854263069167415,1.032349793218324
0.303980241099545,0.3039814243824314,0.42989327046369075,0.6079655801105784,0.5106622233597783,0.303980241099545,0.3039814243824314,0.42989327046369075,0.6079655801105784,0.5106622233597783,-0.9759464667814026,1.0283353456626014
0.3050883921834595,0.3050893151867065,0.43146024967192736,0.610181602982805,0.5053483318903604,0.3050883921834595,0.3050893151867065,0.43146024967192736,0.610181602982805,0.5053483318903604,-0.9865333106660765,1.032083190300692
0.30505833806476745,0.30508555117136926,0.4314294105349636,0.6101921111119348,0.5055656277219044,0.30505833806476745,0.30508555117136926,0.4314294105349636,0.6101921111119348,0.5055656277219044,-0.9861112789422055,1.032070457431842
0.304699737485434,0.3050008628727961,0.43151352079553007,0.61108536939898,0.5082892091989377,0.304699737485434,0.3050008628727961,0.43151352079553007,0.61108536939898,0.5082892091989377,-0.9806792722948054,1.0317839741371981
0.30448119431318027,0.3044860031782032,0.4306088164751804,0.6089781675770969,0.5082688147546096,0.30448119431318027,0.3044860031782032,0.4306088164751804,0.6089781675770969,0.5082688147546096,-0.9807199570382914,1.0300422674845071
0.30484341330873965,0.304846859988348,0.43111406494480925,0.6096999881373378,0.5065585974870656,0.30484341330873965,0.304846859988348,0.43111406494480925,0.6096999881373378,0.5065585974870656,-0.9841308687690812,1.0312629972657272
0.3047593560911909,0.30476402224727384,0.43100173604558856,0.6095360192431393,0.5069309037609114,0.3047593560911909,0.30476402224727384,0.43100173604558856,0.6095360192431393,0.5069309037609114,-0.9833883293306578,1.0309827683586517
0.3050392209558127,0.3051913189565291,0.4316241166259729,0.6106487902189773,0.5057247665952428,0.3050392209558127,0.3051913189565291,0.4316241166259729,0.6106487902189773,0.5057247665952428,-0.9857938849921607,1.032428256921372
0.3051187237488012,0.3052441159926213,0.43181387603869154,0.6109997653400955,0.506022703707297,0.3051187237488012,0.3052441159926213,0.43181387603869154,0.6109997653400955,0.506022703707297,-0.9851996673486233,1.0326068639487695
