f_1,f_2,f_3,f_4,f_5,f_1_min,f_2_min,f_3_min,f_4_min,f_5_min,iopis_guess,iopis_stom
0.23529300473863202,0.8620719868238513,0.8406306845980607,0.2428433623346284,5.837064788013933,0.23529300473863202,0.8620719868238513,0.8406306845980607,0.2428433623346284,5.837064788013933,-0.6120351692931298,1.1888601570118764
0.25080154971642316,0.86208543578927,0.8403751182939352,0.2483741387057672,5.782767472162503,0.25080154971642316,0.86208543578927,0.8403751182939352,0.2483741387057672,5.782767472162503,-0.6130166613805476,1.175514974269815
0.253691847998583,0.8620854227386284,0.8406308809039935,0.24818894675549993,5.776766462535035,0.253691847998583,0.8620854227386284,0.8406308809039935,0.24818894675549993,5.776766462535035,-0.6120344243082937,1.1740400496213181
0.25361682988960116,0.8621400416306118,0.8417335890496653,0.25361439403096164,5.807969716338727,0.25361682988960116,0.8621400416306118,0.8417335890496653,0.25361439403096164,5.807969716338727,-0.6077994965718235,1.1817092135938347
0.2507935646154868,0.8620724952121748,0.8421960399070696,0.25347590145274346,5.772700678190993,0.2507935646154868,0.8620724952121748,0.8421960399070696,0.25347590145274346,5.772700678190993,-0.6060235260516238,1.1730407606646505
0.2507929491189567,0.8620724995520044,0.8595139745208739,0.25359370278503995,5.761007449714979,0.2507929491189567,0.8620724995520044,0.8595139745208739,0.25359370278503995,5.761007449714979,-0.5395151851597357,1.1701668152119071
0.2509050162591753,0.8620725107736905,0.8611575702902399,0.2536916110192279,5.766901893501221,0.2509050162591753,0.8620725107736905,0.8611575702902399,0.2536916110192279,5.766901893501221,-0.5332030607363034,1.1716155579333418
0.25082058904402393,0.8620744817979504,0.8611575626482357,0.25342468355808867,5.79572715975818,0.25082058904402393,0.8620744817979504,0.8611575626482357,0.25342468355808867,5.79572715975818,-0.5332030624242998,1.1787002493762408
0.2508155766865316,0.8620731569619882,0.861215565210539,0.23844375389857414,5.769825930416197,0.2508155766865316,0.8620731569619882,0.861215565210539,0.23844375389857414,5.769825930416197,-0.5329803909658305,1.172334208800719
0.2508916658756292,0.8620687247121548,0.8533276556407683,0.24818530305297484,5.764377592488428,0.2508916658756292,0.8620687247121548,0.8533276556407683,0.24818530305297484,5.764377592488428,-0.5632733400554639,1.1709951155799727
0.2507929491189567,0.8620724995520044,0.6730356705661784,0.2505604582781565,6.741800754451029,0.2507929491189567,0.8620724995520044,0.6730356705661784,0.2505604582781565,6.741800754451029,-1.2556714819537167,1.4112265522807197
0.25081557668653165,0.8620731569619882,0.8612155652105391,0.23844375389857414,5.805482445071745,0.25081557668653165,0.8620731569619882,0.8612155652105391,0.23844375389857414,5.805482445071745,-0.5329803553093154,1.181097889325902
