f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_1_min,f_2_min,f_3_min,f_4_min,f_5_min,f_6_min,f_7_min
0.33418442953755795,0.12569471644964417,0.13437776525841158,0.35409850166068185,0.5653543806940254,2.0428385271568588,0.048797755904790484,0.33418442953755795,0.12569471644964417,0.13437776525841158,0.35409850166068185,0.5653543806940254,2.0428385271568588,0.048797755904790484
0.1282582581363843,0.3215526837743324,0.13011993231964378,0.13723120217011409,0.5736328547259966,1.876145563144464,0.9388607314245884,0.1282582581363843,0.3215526837743324,0.13011993231964378,0.13723120217011409,0.5736328547259966,1.876145563144464,0.9388607314245884
0.09065767196119331,0.1816068412624354,0.09996089974645206,0.22735949920274973,0.6903822860812787,1.640958379063613,0.0,0.09065767196119331,0.1816068412624354,0.09996089974645206,0.22735949920274973,0.6903822860812787,1.640958379063613,0.0
0.135413628668397,0.348481316274742,0.1313637781426026,0.14162050523508599,0.6460258902904166,2.19220038465303,0.05336684673744464,0.135413628668397,0.348481316274742,0.1313637781426026,0.14162050523508599,0.6460258902904166,2.19220038465303,0.05336684673744464
0.14153801307205577,0.3617261099538051,0.15195971153958787,0.4544202421407293,0.2686764075362423,1.7102097889901886,1.0287565250759383,0.14153801307205577,0.3617261099538051,0.15195971153958787,0.4544202421407293,0.2686764075362423,1.7102097889901886,1.0287565250759383
0.09583164267197807,0.048072967331194344,0.04751950483280433,0.2658338870130211,0.6502660769623786,1.6122880881187422,0.6857385099678537,0.09583164267197807,0.048072967331194344,0.04751950483280433,0.2658338870130211,0.6502660769623786,1.6122880881187422,0.6857385099678537
0.11759824578597664,0.2884374122943045,0.12303058161870938,0.13414163665454137,0.6772850485270892,1.9417455576591518,0.04417743724238128,0.11759824578597664,0.2884374122943045,0.12303058161870938,0.13414163665454137,0.6772850485270892,1.9417455576591518,0.04417743724238128
0.22960026905820505,0.09794759416980299,0.10611855826853026,0.12615494762597143,0.704016772979985,1.8003920120562176,0.02235755141164455,0.22960026905820505,0.09794759416980299,0.10611855826853026,0.12615494762597143,0.704016772979985,1.8003920120562176,0.02235755141164455
0.2513245238683356,0.09575685434631931,0.10376938234812445,0.12704253387708783,0.6315725457943747,1.85239180138458,0.8517111870450939,0.2513245238683356,0.09575685434631931,0.10376938234812445,0.12704253387708783,0.6315725457943747,1.85239180138458,0.8517111870450939
0.27638161675569217,0.11090358643913995,0.11425916629087184,0.2763315387951473,0.5667316364596433,1.8432516358210769,0.8421183157712809,0.27638161675569217,0.11090358643913995,0.11425916629087184,0.2763315387951473,0.5667316364596433,1.8432516358210769,0.8421183157712809
0.09930961910982529,0.043152608910016085,0.04785942631604842,0.2509949064721743,0.6384968216066487,1.6021840778036645,0.7870470068386234,0.09930961910982529,0.043152608910016085,0.04785942631604842,0.2509949064721743,0.6384968216066487,1.6021840778036645,0.7870470068386234
0.10930645256002577,0.2641867471062832,0.11806496776465922,0.29156378875591477,0.6367230389131268,1.8536372376805668,0.0013722957627828774,0.10930645256002577,0.2641867471062832,0.11806496776465922,0.29156378875591477,0.6367230389131268,1.8536372376805668,0.0013722957627828774
0.2882116028763047,0.14013460559260618,0.13376559275230657,0.17776078122063224,0.5714200596659167,1.6586943466904618,0.8527043916577827,0.2882116028763047,0.14013460559260618,0.13376559275230657,0.17776078122063224,0.5714200596659167,1.6586943466904618,0.8527043916577827
0.09434487094840022,0.041972831886192656,0.04269947505078415,0.27026225422820443,0.7073401363748176,1.851276123208101,0.014214016221096411,0.09434487094840022,0.041972831886192656,0.04269947505078415,0.27026225422820443,0.7073401363748176,1.851276123208101,0.014214016221096411
0.07496171999558585,0.16150983373638025,0.09117401559754683,0.2560150995665574,0.6676033987357527,1.6390482393270545,0.4204962334116165,0.07496171999558585,0.16150983373638025,0.09117401559754683,0.2560150995665574,0.6676033987357527,1.6390482393270545,0.4204962334116165
0.12184702800007291,0.30334620689063524,0.13279366161340922,0.18045639094047242,0.5623306804457794,1.712636854584767,0.906580002876778,0.12184702800007291,0.30334620689063524,0.13279366161340922,0.18045639094047242,0.5623306804457794,1.712636854584767,0.906580002876778
0.17431976269225957,0.07921493613913673,0.08704841970027313,0.23730732838427643,0.6929420823015879,1.6734482692835588,0.09767633856509966,0.17431976269225957,0.07921493613913673,0.08704841970027313,0.23730732838427643,0.6929420823015879,1.6734482692835588,0.09767633856509966
0.12336193462520403,0.3055010327449777,0.12888677329010936,0.17267585623441853,0.5634244289765455,1.7572837491424849,0.9365679752313925,0.12336193462520403,0.3055010327449777,0.12888677329010936,0.17267585623441853,0.5634244289765455,1.7572837491424849,0.9365679752313925
0.09309692441976562,0.20028873704534475,0.10266307783810383,0.20861518103845697,0.6899343275040187,1.6366446094526794,0.029253678555553487,0.09309692441976562,0.20028873704534475,0.10266307783810383,0.20861518103845697,0.6899343275040187,1.6366446094526794,0.029253678555553487
0.18659658279190625,0.08299768084781824,0.08973162471009047,0.20802634692835767,0.6999138393531474,1.7519358295749499,0.001377165452915826,0.18659658279190625,0.08299768084781824,0.08973162471009047,0.20802634692835767,0.6999138393531474,1.7519358295749499,0.001377165452915826
0.28993405443981346,0.13856654377554492,0.1240575763560371,0.37008072438992834,0.5756177758699995,1.984485028447212,0.13860193656493575,0.28993405443981346,0.13856654377554492,0.1240575763560371,0.37008072438992834,0.5756177758699995,1.984485028447212,0.13860193656493575
0.10467461536575695,0.19318787580043273,0.10100842760207343,0.2067423316520022,0.6916831518704071,1.655828911061735,0.029539483279428926,0.10467461536575695,0.19318787580043273,0.10100842760207343,0.2067423316520022,0.6916831518704071,1.655828911061735,0.029539483279428926
0.27658028323046235,0.13303009535441182,0.11781298919819448,0.3333452265927815,0.6146780322787454,1.9497432099939545,0.43958496407233616,0.27658028323046235,0.13303009535441182,0.11781298919819448,0.3333452265927815,0.6146780322787454,1.9497432099939545,0.43958496407233616
0.08742156792811359,0.17006157149540516,0.09579585055049099,0.23497876200268036,0.6292426371863779,1.4162531006783707,0.6240469091959941,0.08742156792811359,0.17006157149540516,0.09579585055049099,0.23497876200268036,0.6292426371863779,1.4162531006783707,0.6240469091959941
0.08833561300353984,0.21820806019383868,0.09294290252885203,0.10925010875935297,0.6982267127612137,1.90071207738955,0.4317695261970635,0.08833561300353984,0.21820806019383868,0.09294290252885203,0.10925010875935297,0.6982267127612137,1.90071207738955,0.4317695261970635
0.08991862409121415,0.03756020275159836,0.03903138797800912,0.24575582006021027,0.6627741876164861,1.795203066960582,0.7513187947823932,0.08991862409121415,0.03756020275159836,0.03903138797800912,0.24575582006021027,0.6627741876164861,1.795203066960582,0.7513187947823932
0.2979872398314892,0.12219896062141601,0.132074781369528,0.20271620261003537,0.5582410905010036,1.67824968063683,0.8846024336641767,0.2979872398314892,0.12219896062141601,0.132074781369528,0.20271620261003537,0.5582410905010036,1.67824968063683,0.8846024336641767
0.08583881559425052,0.1813352417315596,0.09334613786710524,0.23334045369266226,0.6903251264509856,1.6477585571582163,0.04522193038748226,0.08583881559425052,0.1813352417315596,0.09334613786710524,0.23334045369266226,0.6903251264509856,1.6477585571582163,0.04522193038748226
0.11549011581395915,0.31581029669532223,0.11816036606888765,0.14986939894328039,0.6677530894776798,2.2083769944964784,0.01978177837495844,0.11549011581395915,0.31581029669532223,0.11816036606888765,0.14986939894328039,0.6677530894776798,2.2083769944964784,0.01978177837495844
9.146118093733978e-18,5.7430854452998495e-18,6.67660404757565e-18,2.0538259228794676e-17,3.878148026299401e-17,7.387970785572903e-17,1.4185865839649474,9.146118093733978e-18,5.7430854452998495e-18,6.67660404757565e-18,2.0538259228794676e-17,3.878148026299401e-17,7.387970785572903e-17,1.4185865839649474
0.13250348777700274,0.3691603123230549,0.13707527321869045,0.15147501052272697,0.5931004464917766,2.1404465157611403,0.6645629978428527,0.13250348777700274,0.3691603123230549,0.13707527321869045,0.15147501052272697,0.5931004464917766,2.1404465157611403,0.6645629978428527
0.09621097449419393,0.23170601622010595,0.10121942366945595,0.10800151635643557,0.7099288287803389,1.9200754326606266,0.01185606016025688,0.09621097449419393,0.23170601622010595,0.10121942366945595,0.10800151635643557,0.7099288287803389,1.9200754326606266,0.01185606016025688
0.5025257808981299,0.21797212486724457,0.224719184954622,0.2416267441267681,0.27696489499909066,1.6842769480785655,0.8866459574047765,0.5025257808981299,0.21797212486724457,0.224719184954622,0.2416267441267681,0.27696489499909066,1.6842769480785655,0.8866459574047765
0.16670362498641456,0.09111245697046003,0.09413329664933895,0.23324817220242414,0.6310539744838908,1.4331136306593546,0.6300926724460159,0.16670362498641456,0.09111245697046003,0.09413329664933895,0.23324817220242414,0.6310539744838908,1.4331136306593546,0.6300926724460159
0.1006191400097602,0.3030846582540539,0.10575542015414525,0.23825342318795714,0.5867970466290231,2.165438841160177,0.9101597471365716,0.1006191400097602,0.3030846582540539,0.10575542015414525,0.23825342318795714,0.5867970466290231,2.165438841160177,0.9101597471365716
0.26916508802314393,0.11887936121243318,0.11396916974279678,0.3130703339816887,0.6243517229239844,1.977983069165607,0.1322519790564834,0.26916508802314393,0.11887936121243318,0.11396916974279678,0.3130703339816887,0.6243517229239844,1.977983069165607,0.1322519790564834
0.18485576162132866,0.08492034307206474,0.09345392959431038,0.2197974551525583,0.6795152786577651,1.6287446396485428,0.3366824759404484,0.18485576162132866,0.08492034307206474,0.09345392959431038,0.2197974551525583,0.6795152786577651,1.6287446396485428,0.3366824759404484
0.05128387676916484,0.10558013657597871,0.0554574529493844,0.2759185658378755,0.6407337730429943,1.5063547760045612,0.6478164253103185,0.05128387676916484,0.10558013657597871,0.0554574529493844,0.2759185658378755,0.6407337730429943,1.5063547760045612,0.6478164253103185
